6106	470	4614	1633	2989	4779	548	5080	3607	5942	2611	5462	5578	1923	4191	5802	1084	1929	4613	3871	5560	566	3974	403	1134	4692	463	5247	5039	518	1503	3466	1076	2260	5362	2774	5525	1496	1211	892	2339	1024	1222	2693	5321	2466	4071	5088	2312	3775	665	5518	3310	5431	5922	3744	398	4200	4960	2000	2562	2482	4585	2366	1450	779	3735	5377	1007	4511	802	4060	110	4068	4084	4828	3352	3009	4114	1748	4240	331	5594	3324	3698	5944	1692	482	5572	2962	1957	159	3245	3579	4589	5003	4416	4197	4150	684	704	5608	4153	4201	615	1431	3800	2132	2401	3428	689
470	6106	4174	4516	4979	5235	2981	4179	5696	3619	3369	4693	356	334	6014	5946	1575	4308	2988	380	3947	1847	5769	6083	5513	3754	4758	532	3625	3975	5764	5379	3962	5524	4043	5552	5346	4033	2462	4079	1975	4265	5503	2783	5515	795	4562	2214	230	848	4143	5723	1173	930	4379	5191	2362	828	740	4406	5706	4122	3587	591	3722	110	1444	3478	2584	1615	2869	4031	3923	1336	110	4496	2514	3892	2766	1322	2164	2007	3785	2746	1813	4040	1902	817	5905	3176	3443	1560	1359	4680	4217	2805	2625	2792	5773	5056	433	4521	5849	3198	3505	899	3239	4451	5704	2992	237
4614	4174	6106	579	5530	3847	4474	4330	6086	2109	5326	3796	2831	3388	602	284	5971	1215	1026	2232	1244	4262	5599	5310	5278	2363	568	4513	5176	3079	2488	612	3782	3532	1791	5984	5856	3751	1504	526	5280	5656	190	2286	2208	1290	151	4252	4844	5808	2536	211	5768	1704	4025	1650	4923	1449	4636	4510	2691	1691	311	4488	302	4722	3938	116	4111	1258	919	1236	4887	5722	3640	844	3333	110	2295	1423	3940	3576	1214	2146	2461	4491	5392	468	1110	1388	1499	3154	1021	1792	2665	816	2596	2463	5610	3695	1853	739	2129	110	4394	2290	2640	3385	4013	1402	184
1633	4516	579	6106	3457	2344	719	5899	2195	4917	4792	307	5945	2057	2030	5380	1067	5137	2646	5826	1886	4387	2486	2492	882	2408	5625	3954	459	3447	2673	611	2906	2303	5953	3049	3492	1181	5784	5277	2271	2801	1383	4315	5238	4724	4194	4439	5658	2591	1920	3747	3996	4203	5016	4456	5550	2970	192	1123	3633	3412	498	3755	3767	5007	2690	2947	519	4938	5466	2737	3234	4177	6094	4279	3102	2167	3734	2379	4478	1549	981	990	4422	1804	3950	341	465	1190	5707	5241	3383	110	5775	5259	1783	3718	1971	3426	2156	6032	3908	2202	4127	3912	3884	110	3381	110	5952
2989	4979	5530	3457	6106	4593	1795	820	1579	3003	3343	5666	3620	832	419	1306	5298	3318	2851	3431	164	3882	1279	1801	4438	1071	2244	110	5737	1723	2108	1271	3538	1265	2540	5437	3981	5691	5733	1269	6097	5252	3470	768	4965	5469	2113	1663	4522	759	4136	4762	874	986	1301	2952	3897	160	202	4020	1266	3916	5782	145	5786	5633	1881	4750	4302	1584	702	3452	2649	3603	3726	4298	5540	1502	1230	5354	2336	1698	173	5011	4460	3869	5322	5313	1344	2532	3742	3914	4838	3454	1784	2196	3462	929	3684	5318	4431	1949	1070	3095	1885	5423	4738	5148	438	4306	3181
4779	5235	3847	2344	4593	6106	2374	5756	535	4382	3886	3753	120	5553	5558	333	3599	1891	1200	3439	3242	621	2436	1649	2523	5589	2825	1014	782	3472	3715	2349	3320	3199	4021	3514	3344	2772	460	1009	5562	2048	5509	2389	654	3876	389	3091	937	4249	1524	3653	6045	2789	3669	1533	5284	1088	5110	5891	5389	1589	2512	4037	3227	4137	1871	2377	3283	110	2551	4411	5498	4907	471	4036	4269	4311	1296	1607	3359	5859	3903	4075	4463	4543	2176	476	435	2787	2077	2273	5360	3422	4745	3071	5871	5636	1429	1688	1739	671	4469	2941	4027	2949	4376	3332	3966	1860	5413
548	2981	4474	719	1795	2374	6106	1065	1218	5874	5059	4337	3111	2323	1511	5348	1995	4569	5582	4083	1199	1603	2476	5754	988	1263	1576	5233	5512	1416	1397	516	4113	5920	3825	3130	3758	4470	4807	2902	3895	2020	110	5835	1129	2576	1152	3597	2385	3606	2262	1977	2976	3087	5226	4951	3571	249	4236	1928	2357	4187	5805	291	5418	4014	2086	3575	4723	787	5118	4916	3836	2904	2322	5228	3375	4547	110	3843	767	4749	4006	2656	4414	3827	1243	3267	5197	225	4832	3342	1726	4816	1800	2105	2800	2215	411	1032	2968	5457	3648	4915	1911	4770	2101	2299	4067	4752	5172
5080	4179	4330	5899	820	5756	1065	6106	3417	2398	399	2876	228	212	2572	1252	4358	5836	2114	3106	5452	2157	3411	1539	5050	3941	3341	2688	5807	2850	3248	3989	2309	5821	110	3808	5781	480	5270	884	199	5244	2347	703	4280	1596	1903	2660	3448	4988	747	3817	3418	6105	3702	5967	5260	748	2400	5793	1580	5502	5887	5094	404	738	1277	3662	4868	3453	110	3984	4184	5884	5478	3423	4538	1927	4526	1702	5221	5307	3497	1156	2747	126	6089	4947	3177	497	4004	595	1051	238	2685	1948	5851	3509	233	4169	5408	5117	1365	2875	1417	110	1408	2599	204	5852	4677
3607	5696	6086	2195	1579	535	1218	3417	6106	4531	5374	4182	296	4982	1605	2257	811	1682	2394	2443	4123	2817	1491	3512	2834	5668	1219	2296	4002	4623	1250	4968	3663	2828	5801	2955	2925	781	1467	1030	5755	5949	5903	5482	2120	1831	4349	455	2864	4598	712	3848	5832	5702	5991	2188	5146	765	1669	1681	1448	1426	1955	4993	797	3348	1879	1482	1400	3729	2840	2696	4360	2848	1286	110	4841	4480	3549	2427	3099	3325	3281	5453	2392	3006	5898	5534	1764	3373	1917	4726	2419	1194	512	2041	4019	2231	1216	3148	3291	5004	1737	1597	4829	5592	2416	3186	4164	4507	2130
5942	3619	2109	4917	3003	4382	5874	2398	4531	6106	3353	1063	285	5710	902	4891	5559	4286	143	4198	1566	110	3740	1375	5548	5718	4211	3567	1713	3910	2701	2064	2712	897	5571	2852	2934	1075	1697	194	4098	1354	5792	3329	3677	4180	4377	4615	4319	2888	2341	1235	4700	350	4247	980	3296	3577	2415	1980	4359	110	2971	4401	2795	5475	4546	5935	5443	5013	425	1630	4884	1722	3387	5638	5569	1420	1437	2124	5881	1316	1317	4053	642	5219	6031	887	5325	1377	1984	3421	2450	2420	5651	335	857	253	5441	3471	946	2781	713	5924	5194	5046	427	4452	5762	873	2350
