821	279	542	416	621	310	245	506	265	40	703	528	447	693	369	490	658	209	630	240	306	713	758	40	611	562	105	359	76	791	284	142	282	771	40	461	708	79	264	356	567
279	821	807	702	577	566	679	803	125	268	802	669	813	743	752	318	51	161	514	85	540	99	113	107	715	737	95	57	760	500	686	159	804	87	40	141	736	415	684	678	463
542	807	821	223	191	607	510	383	714	443	40	709	230	341	183	704	93	464	337	602	133	434	316	205	239	206	786	617	659	271	426	671	131	515	745	582	655	157	388	307	775
416	702	223	821	467	419	727	40	444	136	146	541	390	281	505	40	214	456	362	305	407	738	343	48	580	243	635	184	326	509	690	529	651	549	493	186	476	705	430	331	378
621	577	191	467	821	620	740	371	269	40	313	162	593	767	106	266	569	739	518	757	601	119	372	491	261	707	676	465	614	719	323	559	449	404	67	244	794	608	327	160	691
310	566	607	419	620	821	40	735	501	42	759	753	724	609	195	208	692	488	40	674	290	381	40	40	590	101	483	283	41	696	278	317	666	354	563	202	289	546	185	765	502
245	679	510	727	740	40	821	50	102	395	253	788	64	379	340	637	158	53	697	479	175	44	756	776	145	320	387	453	643	213	477	311	40	164	329	45	212	259	600	755	754
506	803	383	40	371	735	50	821	694	174	492	418	522	723	725	232	250	342	594	40	303	312	40	325	641	439	589	726	165	742	653	800	527	120	764	90	624	728	706	766	83
265	125	714	444	269	501	102	694	821	664	344	561	366	200	445	247	124	537	129	718	148	526	249	109	121	512	548	459	410	123	538	712	774	352	328	40	300	88	292	40	236
40	268	443	136	40	42	395	174	664	821	246	519	115	130	819	568	267	386	503	437	56	134	299	689	448	749	588	73	104	646	573	782	293	423	63	612	795	346	40	811	385
703	802	40	146	313	759	253	492	344	246	821	606	257	432	40	103	363	763	228	798	520	254	65	108	272	226	551	814	97	649	384	251	570	575	466	351	361	431	217	657	729
528	669	709	541	162	753	788	418	561	519	606	821	596	262	644	139	201	409	357	789	414	315	353	662	701	74	787	302	222	297	135	508	687	429	40	576	533	138	170	224	309
447	813	230	390	593	724	64	522	366	115	257	596	821	219	47	197	60	291	625	820	495	40	147	71	40	78	258	484	235	333	189	86	70	720	400	744	716	532	544	560	91
693	743	341	281	767	609	379	723	200	130	432	262	219	821	748	458	215	785	349	631	194	40	695	553	436	672	276	396	474	231	280	472	558	382	468	780	216	75	784	110	498
369	752	183	505	106	195	340	725	445	819	40	644	47	748	821	619	339	603	111	391	98	176	301	661	534	471	665	169	210	335	43	507	172	40	478	450	645	295	586	442	398
490	318	704	40	266	208	637	232	247	568	103	139	197	458	619	821	654	40	685	229	192	46	555	152	140	517	150	746	100	275	358	717	255	511	154	40	647	497	211	422	433
658	51	93	214	569	692	158	250	124	267	363	201	60	215	339	654	821	587	482	809	683	781	688	636	454	144	173	494	392	446	319	402	733	552	722	171	256	640	364	350	40
209	161	464	456	739	488	53	342	537	386	763	409	291	785	603	40	587	821	58	652	556	181	750	618	675	40	797	810	126	412	473	441	629	751	732	428	469	40	187	411	583
630	514	337	362	518	40	697	594	129	503	228	357	625	349	111	685	482	58	821	460	413	530	579	294	816	613	40	274	367	69	397	680	700	225	156	812	592	799	117	777	180
240	85	602	305	757	674	479	40	718	437	798	789	820	631	391	229	809	652	460	821	773	66	179	260	237	127	591	734	321	481	322	710	521	668	452	118	499	673	68	486	54
306	540	133	407	601	290	175	303	148	56	520	414	495	194	98	192	683	556	413	773	821	233	435	166	623	584	427	425	84	324	424	238	403	204	801	40	536	332	348	547	375
713	99	434	738	119	381	44	312	526	134	254	315	40	40	176	46	781	181	530	66	233	821	417	40	96	480	730	77	149	248	550	496	747	40	207	151	451	270	660	779	421
758	113	316	343	372	40	756	40	249	299	65	353	147	695	301	555	688	750	579	179	435	417	821	55	163	475	286	817	401	94	377	815	285	389	769	287	731	218	574	578	143
40	107	205	48	491	40	776	325	109	689	108	662	71	553	661	152	636	618	294	260	166	40	55	821	470	565	762	62	40	626	741	793	177	393	638	263	365	633	545	670	330
611	715	239	580	261	590	145	641	121	448	272	701	40	436	534	140	454	675	816	237	623	96	163	470	821	663	167	557	808	52	438	221	137	639	188	360	298	220	462	650	132
562	737	206	243	707	101	320	439	512	749	226	74	78	672	471	517	144	40	613	127	584	480	475	565	663	821	792	112	440	818	656	314	394	761	241	711	273	288	196	199	610
105	95	786	635	676	483	387	589	548	588	551	787	258	276	665	150	173	797	40	591	427	730	286	762	167	792	821	632	627	504	376	40	487	336	116	772	40	203	554	543	190
359	57	617	184	465	283	453	726	459	73	814	302	484	396	169	746	494	810	274	734	425	77	817	62	557	112	632	821	80	698	622	531	40	485	114	616	642	615	571	806	40
76	760	659	326	614	41	643	165	410	104	97	222	235	474	210	100	392	126	367	321	84	149	401	40	808	440	627	80	821	455	634	721	513	304	122	308	598	193	406	585	153
791	500	271	509	719	696	213	742	123	646	649	297	333	231	335	275	446	412	69	481	324	248	94	626	52	818	504	698	455	821	49	128	604	178	40	535	355	168	82	581	516
284	686	426	690	323	278	477	653	538	573	384	135	189	280	43	358	319	473	397	322	424	550	377	741	438	656	376	622	634	49	821	334	373	40	89	595	338	457	628	599	408
142	159	671	529	559	317	311	800	712	782	251	508	86	472	507	717	402	441	680	710	238	496	815	793	221	314	40	531	721	128	334	821	539	805	778	370	182	59	61	345	296
282	804	131	651	449	666	40	527	774	293	570	687	70	558	172	255	733	629	700	521	403	747	285	177	137	394	487	40	513	604	373	539	821	523	81	347	277	92	605	234	572
771	87	515	549	404	354	164	120	352	423	575	429	720	382	40	511	552	751	225	668	204	40	389	393	639	761	336	485	304	178	40	805	523	821	768	699	227	564	790	667	155
40	40	745	493	67	563	329	764	328	63	466	40	400	468	478	154	722	732	156	452	801	207	769	638	188	241	116	114	122	40	89	778	81	768	821	405	242	368	648	783	489
461	141	582	186	244	202	45	90	40	612	351	576	744	780	450	40	171	428	812	118	40	151	287	263	360	711	772	616	308	535	595	370	347	699	405	821	380	682	198	525	597
708	736	655	476	794	289	212	624	300	795	361	533	716	216	645	647	256	469	592	499	536	451	731	365	298	273	40	642	598	355	338	182	277	227	242	380	821	524	770	420	399
79	415	157	705	608	546	259	728	88	346	431	138	532	75	295	497	640	40	799	673	332	270	218	633	220	288	203	615	193	168	457	59	92	564	368	682	524	821	681	72	796
264	684	388	430	327	185	600	706	292	40	217	170	544	784	586	211	364	187	117	68	348	660	574	545	462	196	554	571	406	82	628	61	605	790	648	198	770	681	821	677	374
356	678	307	331	160	765	755	766	40	811	657	224	560	110	442	422	350	411	777	486	547	779	578	670	650	199	543	806	585	581	599	345	234	667	783	525	420	72	677	821	252
567	463	775	378	691	502	754	83	236	385	729	309	91	498	398	433	40	583	180	54	375	421	143	330	132	610	190	40	153	516	408	296	572	155	489	597	399	796	374	252	821
