7261	7103	4256	5759	2366	1885	1606	6495	1257	1098	1696	7031	5246	6023	4475	1946	5518	6820	4434	2794	6321	6706	3049	2171	2317	819	620	2122	4827	1832	6110	6167	5946	3720	3380	5671	5148	6180	3237	4969	2077	4037	4195	4810	6055	1906	5338	6079	4568	3524	4738	5745	4126	4655	2667	3517	3711	6233	1617	4091	6159	4612	120	2598	1905	5027	927	5335	7137	2221	1297	2525	2437	2988	2650	7221	3600	5893	5048	7019	4853	6879	2753	7049	4864	2429	4838	3567	6239	4311	4540	1609	4456	5309	3442	5187	571	6436	5790	1652	4385	6251	7190	1677	4272	4275	1434	3805	5031	3689	1627	4234	1780	904	5366	1415	6025	812	6311	5583	4527
7103	7261	3923	2466	5896	6077	6411	3434	120	4163	6265	2151	370	4018	2314	2933	4925	5357	7136	6277	762	539	3155	1891	4162	2202	7122	1369	6569	2767	1451	3628	2631	2139	6961	1152	3557	5282	120	1996	1025	915	1479	4782	1678	5045	4993	3200	3896	2785	2066	504	6779	3131	120	3746	5064	1219	3840	901	857	6860	3550	1978	679	3281	2813	3753	4940	121	6028	7075	3146	1799	920	1126	5024	429	1278	5436	1181	2664	2487	696	218	4604	4521	2203	6823	220	4616	1973	5948	7053	4487	1366	4280	1689	4104	3944	1201	6416	6098	692	4789	4818	2290	6161	4093	5925	4959	2172	4441	3904	6858	3994	7113	4273	368	1000	3813
4256	3923	7261	6967	5626	3407	2876	6579	6181	4158	2274	1203	5288	6897	4990	1781	2865	2952	3509	5280	4919	250	4077	5848	4965	1076	3832	3580	4116	7147	1610	2282	1245	6155	3791	1260	6100	969	5200	5786	5293	3590	4533	5022	1656	4331	6671	4567	2250	1581	2109	6918	4801	5133	4080	1595	7186	1690	2783	2943	5984	838	862	6798	4377	1474	3154	2877	3729	6443	4888	6452	6801	3354	1970	4656	6285	226	3501	3138	2447	1697	3993	3503	3627	7196	5210	5057	2947	5672	3391	7032	6039	6359	1300	6102	120	6509	4329	5175	4143	6518	1561	5679	1343	1044	5300	3272	6315	3718	120	6208	3006	1719	4753	7089	1516	4757	2120	5711	4587
5759	2466	6967	7261	5049	5772	5789	751	5855	6903	5661	5879	1655	6331	569	7026	4951	1476	1151	266	6139	3520	780	6892	6614	208	5563	6140	628	3693	6529	405	6031	6670	5273	1255	1024	3788	6880	2008	1939	2737	120	6976	259	4663	2773	3302	4796	3029	174	6542	4376	5306	511	6121	6598	2455	5402	4178	546	3717	6652	3605	6486	135	817	6689	6853	5905	1317	2186	4366	2402	4881	5553	2242	3164	6010	2050	264	4833	1345	1928	3824	4092	5656	7034	4897	2307	3644	757	4503	3299	4474	1664	6878	538	5978	4124	5882	181	5068	5365	6588	2665	683	353	5224	1124	2562	5281	3649	1078	1746	1384	4226	4592	5199	3463	3859
2366	5896	5626	5049	7261	1007	3594	1979	534	3026	340	346	2163	6457	2694	1747	3248	1773	273	5931	2976	3853	3255	6019	3983	954	5791	6268	5230	2768	233	5400	6899	3917	3222	663	2222	1010	633	6787	1518	5796	4589	7051	3206	4927	4107	5693	2741	5361	5512	1136	5817	6979	4205	2595	7079	5849	7175	2458	3203	4960	1940	1435	2970	763	6484	761	7154	7192	4364	4501	6097	3324	327	1987	816	6924	169	5554	1540	6479	6158	4786	6150	4886	1206	4413	2842	2140	5010	120	524	2791	5058	4859	1955	6923	2129	3597	467	6699	2159	2003	1881	5182	7149	3452	4198	4285	239	2896	7024	3675	7153	3650	1969	2620	5997	6514	2060
1885	6077	3407	5772	1007	7261	4930	7164	411	3808	517	5220	6184	5333	2532	2108	1680	5354	5636	147	1551	999	6780	150	6763	5930	6626	6232	4710	3515	1950	2395	2251	5399	3756	1482	918	1262	6913	1110	222	5564	484	1456	2730	806	5943	6742	2176	2670	393	1232	2959	3998	1291	120	3039	3775	5490	2916	120	1308	6703	6466	2962	5741	4538	5401	3820	3462	1282	3418	1107	1368	5545	2802	5924	2196	3445	7218	3153	6107	5173	5995	1015	3235	856	6375	7124	5422	2555	2781	2848	3322	4128	1639	4902	898	614	5675	2482	6837	6748	4119	4574	3779	3595	1182	2266	4177	491	144	4187	4264	3484	1807	3532	6062	4610	6103	7140
1606	6411	2876	5789	3594	4930	7261	836	5432	4344	5011	2594	7176	6417	4783	360	2396	1046	7028	7156	1372	120	6145	251	5712	3864	5095	5839	3233	4498	1878	5873	1364	879	2831	6594	2062	5449	7201	1914	142	3784	1004	3466	2364	5420	515	6469	2370	6758	246	2372	2013	3334	6108	3315	6194	2579	4614	5329	6480	5536	5007	5228	7097	548	3102	4624	1322	1357	6824	3792	3588	930	6690	2994	2990	6945	6288	1657	3789	1218	167	1722	6326	2853	1695	3612	1235	5750	1864	545	2306	6686	5726	1959	5783	6807	3241	3055	4952	4905	6736	3967	1216	1023	2704	3091	6618	4215	5795	4893	6067	5495	6470	5782	6029	247	5977	4869	5556
6495	3434	6579	751	1979	7164	836	7261	3518	2473	843	6434	5869	2883	2261	3032	5393	2574	6001	4706	4698	474	2283	3827	1755	3773	3617	4009	4802	383	5951	5934	2161	2653	1469	886	1910	6218	2857	2755	2423	3734	1226	3448	3914	5067	1103	7132	120	5513	2995	1350	4024	7182	6224	2856	5192	5062	2002	5736	1187	4855	5181	2024	1786	4208	4777	3450	1407	5654	6621	1244	1758	4898	1339	4545	1830	5987	123	5866	1385	1147	3843	1036	1792	5586	3592	1108	298	5267	3817	5858	5680	3435	4296	4129	4281	4133	3633	120	3819	6261	6685	2733	4390	6768	6423	4670	3454	1611	3878	5018	4570	2682	2681	4985	3733	7202	6347	2743	640
1257	120	6181	5855	534	411	5432	3518	7261	2015	3166	882	6370	2735	3409	5509	4394	5289	5188	6582	3701	7135	5559	4044	4469	3752	3480	120	6856	895	2294	2522	4507	3183	6129	2750	1318	7059	7130	1391	5163	7022	2531	3257	3662	4628	6784	6999	2468	5070	4689	3161	4494	6228	2524	1977	3053	5481	6364	5161	5941	7111	5649	5237	2199	6137	5083	3424	1312	2030	3584	5457	5599	1915	7163	5878	1217	2939	2194	3692	3472	3093	4338	963	7155	807	1604	303	4067	5529	3402	3202	1376	2240	1796	6629	5788	1902	2659	605	827	3740	3351	760	3996	5468	1131	3556	671	5442	6391	1666	1452	3575	1692	1450	3045	489	4916	6045	618
1098	4163	4158	6903	3026	3808	4344	2473	2015	7261	4388	499	7070	2559	120	5117	4629	1567	2551	6173	2034	6004	5204	6304	5189	4431	1408	2630	4199	6276	172	4078	1310	7018	5217	5244	4063	120	4814	459	6815	2907	6244	4299	5060	6603	1272	230	3117	7060	4113	4221	558	6012	6931	5356	6568	1499	6490	800	4101	2105	3796	4646	1105	1958	1509	7240	307	3013	120	2803	4834	6510	3214	2604	5526	5646	3783	4713	6866	1420	2974	256	4160	5286	6526	1439	4720	2435	622	7253	5414	1571	1724	1066	5607	1139	4935	5043	840	7189	2884	4630	2930	5868	120	3682	1286	4800	789	6440	6263	120	6223	1448	4304	3152	4565	2374	3507
1696	6265	2274	5661	340	517	5011	843	3166	4388	7261	2697	949	4248	6905	4560	4499	4808	5388	7054	1783	4411	3054	5311	6624	1138	133	5397	4301	5546	2692	2600	5608	3360	5377	1029	6335	2399	397	2019	4467	1063	4179	5854	727	1974	1801	3158	1866	4991	6350	7167	6515	1742	1646	3047	1759	6054	2751	5317	4036	130	4084	1764	6650	7180	4190	3579	5378	5391	4911	1249	3724	6040	5652	2361	1853	5245	610	5227	6960	767	3059	1333	1530	2792	1347	2584	1693	1962	6042	4479	1615	672	2609	6868	2702	958	644	2308	6871	2732	5476	1867	120	5203	2617	7165	5808	6906	5655	3253	2717	3969	3925	1079	3668	3298	1823	4876	306
