6106	5737	313	175	2478	4527	1944	5798	4616	3168	4423	144	3603	5239	4035	5375	2663	2879	4797	5729	5827	5339	5930	110	2126	2366	823	2007	2065	5963	5512	2945	5750	1439	1223	5847	4723	848	5935	274	5329	642	2868	590	4846	2150	2749	5996	4681	2730	805	1745	1888	4645	4105	4314	1670	4128	5104	5003	2378	170	1208	2674	653	6067	3917	606	3331	4861	1615	3601	3900	1665	2052	2092	381	1829	2167	2743	3646	2214	5472	5547	5224	745	5437	2222	4110	2783	301	1784	2670	4808	2742	1762	2264	1141	1783	5072	2552	588	1355	3658	5235	2331	2840	3400	2029	1155	3235
5737	6106	254	1498	5350	4512	2285	1824	4885	4189	6079	4668	2169	1575	4373	2998	4324	5528	3207	1308	2062	3300	5866	2170	1504	5300	5368	2719	3665	1760	1938	5804	2873	2880	3395	1641	5744	366	4233	1865	497	3513	1063	3827	3788	3344	2398	3553	4802	4421	3566	110	5199	4216	858	5895	4845	4165	3258	1257	1891	3320	4511	842	1054	1935	4012	4583	3251	2890	2341	1591	1289	1348	3385	198	5447	2933	1366	1705	4605	1333	3097	3380	3543	2547	3659	4526	207	110	3262	4967	1529	5560	618	5523	6065	2661	3123	5806	240	2047	4996	5860	2712	573	1679	3292	4731	2309	5325
313	254	6106	2201	2869	4781	4476	3172	2986	561	110	2315	4461	1584	4672	2602	3802	2140	1087	526	5201	3691	2726	958	4812	624	2993	1084	4208	349	2395	4564	515	1769	1754	5362	987	5457	2615	2087	2215	2030	1735	4794	2546	2727	5880	5967	1695	3072	2839	4899	777	5924	470	5214	5693	1803	4274	2272	3447	2981	4118	2165	3067	6078	1023	110	1240	1837	1266	5155	2290	2837	1372	2342	6038	5079	2550	4134	4368	1925	2115	5608	2934	4256	4872	5046	5694	5739	6105	4809	320	537	4705	3717	1303	2953	4185	6075	4190	493	695	4640	5429	3712	2345	2105	311	820	2396
175	1498	2201	6106	1565	2255	906	2676	2520	3600	3406	821	1753	790	654	2275	1644	110	458	1699	110	1682	506	1791	4056	3696	5841	4887	1988	542	2183	3678	2320	5242	1083	3719	5796	5520	2763	3878	3563	5445	5336	3870	4836	4486	681	2734	2813	728	3723	5679	609	2741	2469	6045	4882	1197	4915	171	910	2509	1152	3127	3486	5081	3702	5849	965	5764	191	4140	6085	5511	5431	560	1191	3970	1353	3520	4588	5301	3530	2666	2259	3196	931	2978	3033	1712	4164	4329	4076	5458	5137	5950	2466	3918	1169	5790	1551	1391	496	753	5733	5995	1942	4499	2316	291	4186
2478	5350	2869	1565	6106	1982	4288	3396	5476	4934	5454	1442	4602	5515	2630	4163	164	5824	2994	5385	2636	4455	5477	3813	5583	4977	2691	277	4194	5917	4789	2947	3375	809	481	1755	3397	1934	1202	3936	1815	4334	1203	1693	4155	1864	4926	1218	2951	2972	3854	2442	3042	4879	4586	3471	2857	4062	947	2489	2265	3409	1740	1419	1683	3688	4898	110	2985	742	5689	488	300	1737	2633	660	5412	5033	648	110	1921	1635	781	5415	1810	6008	895	3413	3279	1225	5673	2804	3287	5255	3314	1416	1019	3329	3212	2888	3799	2122	4322	1998	2861	2970	3332	5121	5947	3720	1313
4527	4512	4781	2255	1982	6106	6031	3108	5333	2375	5310	4886	651	1157	3339	4051	5428	2353	1741	1306	822	581	1689	3781	2133	1638	5272	2471	3495	4464	1959	3091	1818	5317	1796	1960	3451	1714	3721	4814	4347	4170	2896	5045	2559	6014	3242	3470	3317	2971	626	5330	1352	4069	1766	730	1363	4249	769	2131	3905	345	926	3541	3006	110	5762	3493	855	3849	4597	1444	4589	640	2847	4272	5237	3805	1861	3054	1423	5784	3337	2969	3538	4057	5044	2788	4650	3036	4028	2024	531	2258	860	2728	4950	4095	3080	4997	2512	799	2000	2946	3764	1605	4251	1518	3778	3284	2236
1944	2285	4476	906	4288	6031	6106	1627	4976	4956	3939	509	2976	4019	2626	3093	2519	5359	2155	2607	5207	2089	4191	797	5504	1528	110	2095	521	716	4971	3876	3738	3533	2399	2382	2968	1981	5162	3014	3017	630	166	5589	3647	110	2239	5240	3733	564	3633	3105	1560	5185	114	2772	1052	5219	5831	1360	4133	543	622	1812	4271	3288	1585	2364	1496	758	1291	4316	1246	2078	5664	817	1106	4221	151	4092	3044	5264	5203	3041	1085	3699	2203	682	3731	4487	4094	5486	1070	4367	4577	3829	538	5138	1186	5139	4406	1044	1926	3851	1079	3434	3070	224	922	577	5129
5798	1824	3172	2676	3396	3108	1627	6106	1606	2982	2860	869	3529	5983	359	2027	172	5197	5119	1004	691	364	5904	3832	1053	2798	3150	788	4961	3655	219	1857	4296	4819	3793	1838	110	3296	2756	3056	5516	3944	3591	4308	3210	4536	4039	3039	3585	2685	2132	1210	1443	2441	2015	5061	1726	752	2979	1961	2440	2085	2372	4397	3777	5984	5643	5041	2181	4730	5098	891	2766	1273	1654	5727	2145	4079	5182	4425	3220	4104	4548	5023	3349	3983	5991	4514	4757	3185	1871	5505	4443	785	5818	4620	620	5756	841	2645	1773	3027	5855	1933	3789	680	5495	490	4363	5871	1181
4616	4885	2986	2520	5476	5333	4976	1606	6106	1685	2786	4561	2959	3645	5227	1517	5399	3864	110	5008	1386	2369	5221	1111	1330	2601	619	5308	2511	2575	3938	6057	4795	5280	5773	1618	4769	4565	4441	1522	2644	761	4946	3158	4449	3381	4609	5915	1495	2502	1505	3546	4478	3147	3746	5938	3780	2738	3004	4385	2003	1207	1411	784	3275	1708	2338	2595	287	898	3211	307	4657	2406	4763	2433	1277	1490	336	1548	583	3462	2589	4691	1727	655	5715	5423	1347	5430	3915	5803	4344	2801	5462	3912	1792	2479	4929	1863	3422	505	2292	1540	4065	4282	2142	5260	5184	667	3759
3168	4189	561	3600	4934	2375	4956	2982	1685	6106	3830	4046	2232	5012	2577	2574	5159	2984	4036	1500	3743	5879	5278	1881	3264	5698	110	5145	2895	4025	4266	5918	1788	4393	4746	708	3225	4894	4231	1177	3376	3063	3226	5422	756	5760	557	1430	4283	6061	1160	4091	3000	1830	1025	306	2177	4980	1239	3725	1017	2104	502	344	3706	4207	3391	2884	835	1260	179	250	5846	1356	4664	1380	5446	5378	1027	2231	384	5113	4218	5535	4136	3913	110	3839	2405	2407	533	2561	2777	2654	6035	3239	5884	1572	3767	2699	1472	4060	705	1434	3783	4432	4701	5152	5283	4676	2217
