821	40	492	236	736	648	672	399	500	679	170	542	700	596	292	646	696	187	42	199	40	137	268	369	577	506	115	770	307	344	480	507	569	381	338	714	122	205	235	157	231
40	821	814	343	792	455	330	413	769	716	744	748	442	815	777	516	782	288	592	339	340	687	467	169	354	397	688	352	428	40	391	414	247	437	704	587	335	73	581	278	422
492	814	821	94	136	118	576	570	562	234	40	147	160	541	153	805	49	638	317	334	566	55	538	322	765	72	194	92	568	621	144	125	370	475	154	396	472	580	54	346	173
236	343	94	821	107	652	395	392	718	198	509	135	81	522	433	360	767	773	271	667	665	537	555	768	504	40	319	699	431	99	644	551	408	178	585	666	557	315	106	168	803
736	792	136	107	821	332	40	180	230	272	139	623	420	723	300	559	203	60	353	40	265	423	365	461	801	140	167	491	421	401	121	40	103	766	91	604	518	206	419	574	486
648	455	118	652	332	821	470	62	546	439	662	511	697	720	259	282	788	126	40	224	417	613	40	314	786	328	628	171	647	337	324	175	222	223	45	310	457	359	150	693	76
672	330	576	395	40	470	821	586	119	356	429	796	364	641	543	798	127	189	333	90	754	128	525	345	264	533	454	77	515	669	336	463	488	632	753	109	295	571	601	706	717
399	413	570	392	180	62	586	821	698	602	481	249	188	78	40	301	117	588	695	355	371	218	658	686	350	787	149	227	751	469	606	219	691	732	493	329	554	311	684	40	40
500	769	562	718	230	546	119	698	821	145	490	708	318	582	650	192	40	40	74	251	233	418	41	63	502	524	237	466	93	579	316	101	302	320	308	208	673	741	146	410	655
679	716	234	198	272	439	356	602	145	821	432	443	626	209	384	402	468	40	800	479	764	143	80	261	87	155	471	163	640	84	368	539	114	473	357	654	226	745	40	279	584
170	744	40	509	139	662	429	481	490	432	821	611	552	40	102	377	721	86	240	40	213	393	817	453	40	497	593	40	383	270	535	508	186	452	605	253	174	415	390	361	40
542	748	147	135	623	511	796	249	708	443	611	821	657	724	671	182	550	430	675	380	277	405	713	807	325	495	378	323	376	435	304	389	40	312	633	246	309	293	201	269	534
700	442	160	81	420	697	364	188	318	626	552	657	821	649	71	631	89	743	727	238	485	242	590	276	474	683	255	40	575	258	274	681	653	730	478	217	404	591	372	737	560
596	815	541	522	723	720	641	78	582	209	40	724	649	821	130	710	367	630	781	462	820	183	701	510	438	40	131	400	179	811	680	816	499	616	266	196	545	664	141	281	445
292	777	153	433	300	259	543	40	650	384	102	671	71	130	821	241	48	426	806	321	746	298	254	447	520	446	51	501	610	297	204	629	599	358	620	166	459	634	456	484	778
646	516	805	360	559	282	798	301	192	402	377	182	631	710	241	821	556	451	668	110	790	176	129	477	597	161	152	540	275	812	159	549	690	567	530	212	331	243	40	326	776
696	782	49	767	203	788	127	117	40	468	721	550	89	367	48	556	821	262	735	47	749	58	67	589	498	82	759	639	112	66	756	750	347	40	702	784	618	239	46	280	799
187	288	638	773	60	126	189	588	40	40	86	430	743	630	426	451	262	821	450	83	712	406	50	642	165	703	113	440	705	465	512	411	40	694	181	460	257	441	523	809	40
42	592	317	271	353	40	333	695	74	800	240	675	727	781	806	668	735	450	821	386	44	728	795	734	797	617	40	398	635	142	656	195	614	513	65	229	725	529	291	284	731
199	339	334	667	40	224	90	355	251	479	40	380	238	462	321	110	47	83	386	821	61	98	287	573	600	132	348	286	682	79	248	57	804	123	739	40	564	661	719	733	565
40	340	566	665	265	417	754	371	233	764	213	277	485	820	746	790	749	712	44	61	821	615	563	341	494	156	285	40	374	403	627	689	598	379	40	416	476	685	134	216	124
137	687	55	537	423	613	128	218	418	143	393	405	242	183	298	176	58	406	728	98	615	821	785	40	808	434	409	40	95	527	290	553	755	762	677	464	594	505	207	692	273
268	467	538	555	365	40	525	658	41	80	817	713	590	701	254	129	67	50	795	287	563	785	821	211	645	88	210	327	514	678	738	742	363	622	162	225	40	40	624	245	711
369	169	322	768	461	314	345	686	63	261	453	807	276	510	447	477	589	642	734	573	341	40	211	821	531	760	252	547	772	387	294	221	607	487	197	111	202	306	813	70	138
577	354	765	504	801	786	264	350	502	87	40	325	474	438	520	597	498	165	797	600	494	808	645	531	821	164	116	625	780	503	526	68	362	783	133	651	761	407	228	425	232
506	397	72	40	140	328	533	787	524	155	497	495	683	40	446	161	82	703	617	132	156	434	88	760	164	821	729	609	56	200	289	740	670	64	172	793	260	752	305	283	349
115	688	194	319	167	628	454	149	237	471	593	378	255	131	51	152	759	113	40	348	285	409	210	252	116	729	821	643	43	707	802	59	97	250	342	214	612	458	674	763	595
770	352	92	699	491	171	77	227	466	163	40	323	40	400	501	540	639	440	398	286	40	40	327	547	625	609	643	821	299	256	774	608	69	75	496	120	52	561	771	449	448
307	428	568	431	421	647	515	751	93	640	383	376	575	179	610	275	112	705	635	682	374	95	514	772	780	56	43	299	821	747	758	244	40	548	519	388	424	659	775	313	521
344	40	621	99	401	337	669	469	579	84	270	435	258	811	297	812	66	465	142	79	403	527	678	387	503	200	707	256	747	821	532	819	105	791	412	709	818	373	158	191	536
480	391	144	644	121	324	336	606	316	368	535	304	274	680	204	159	756	512	656	248	627	290	738	294	526	289	802	774	758	532	821	177	40	779	572	603	663	53	444	382	263
507	414	125	551	40	175	463	219	101	539	508	389	681	816	629	549	750	411	195	57	689	553	742	221	68	740	59	608	244	819	177	821	637	100	483	193	220	583	715	394	85
569	247	370	408	103	222	488	691	302	114	186	40	653	499	599	690	347	40	614	804	598	755	363	607	362	670	97	69	40	105	40	637	821	104	148	660	385	489	215	789	636
381	437	475	178	766	223	632	732	320	473	452	312	730	616	358	567	40	694	513	123	379	762	622	487	783	64	250	75	548	791	779	100	104	821	558	267	517	151	619	185	108
338	704	154	585	91	45	753	493	308	357	605	633	478	266	620	530	702	181	65	739	40	677	162	197	133	172	342	496	519	412	572	483	148	558	821	794	427	40	722	482	528
714	587	396	666	604	310	109	329	208	654	253	246	217	196	166	212	784	460	229	40	416	464	225	111	651	793	214	120	388	709	603	193	660	267	794	821	436	578	184	351	96
122	335	472	557	518	457	295	554	673	226	174	309	404	545	459	331	618	257	725	564	476	594	40	202	761	260	612	52	424	818	663	220	385	517	427	436	821	190	303	366	375
205	73	580	315	206	359	571	311	741	745	415	293	591	664	634	243	239	441	529	661	685	505	40	306	407	752	458	561	659	373	53	583	489	151	40	578	190	821	757	726	544
235	581	54	106	419	150	601	684	146	40	390	201	372	141	456	40	46	523	291	719	134	207	624	813	228	305	674	771	775	158	444	715	215	619	722	184	303	757	821	810	296
157	278	346	168	574	693	706	40	410	279	361	269	737	281	484	326	280	809	284	733	216	692	245	70	425	283	763	449	313	191	382	394	789	185	482	351	366	726	810	821	676
231	422	173	803	486	76	717	40	655	584	40	534	560	445	778	776	799	40	731	565	124	273	711	138	232	349	595	448	521	536	263	85	636	108	528	96	375	544	296	676	821
