1276	954	915	1125	219	342	50	727	50	704	60	984	578	288	600	418	218	1274	81	192	496	1079	443	709	347	1023	1062	688	459	617	480	430	629	133	333	663	1200	1119	1026	895	149	1120	55	774	115	194	88	878	186	999	1066
954	1276	720	1107	601	1126	1098	526	470	1205	506	1242	1176	325	539	1084	50	1263	963	645	373	1185	124	834	247	1094	464	770	545	435	1052	789	203	1226	854	1072	253	442	508	1080	1193	1199	381	50	620	894	913	137	1033	853	74
915	720	1276	283	50	154	462	839	181	883	628	608	1039	383	790	361	885	1135	107	200	659	820	695	318	1076	1196	268	798	50	693	379	574	562	104	775	237	1273	671	907	62	91	793	204	776	606	865	741	330	338	795	162
1125	1107	283	1276	711	157	716	401	316	998	1009	1165	349	415	589	849	362	1101	1238	369	1017	1175	57	50	1268	199	427	1058	859	146	882	813	231	1010	1214	884	1241	129	243	436	251	1146	761	925	872	326	221	1223	652	262	249
219	601	50	711	1276	518	478	50	315	1192	649	597	568	575	296	944	831	1211	823	880	214	345	699	206	951	1038	639	367	641	1147	995	143	691	932	584	757	1040	1055	812	50	1149	613	417	636	359	222	781	263	50	1097	698
342	1126	154	157	518	1276	507	50	458	1230	623	155	715	550	756	1178	764	544	501	475	598	167	635	961	594	974	89	108	914	1024	332	331	298	521	1218	513	1121	1210	990	1089	846	64	1051	610	583	1045	69	892	1005	946	800
50	1098	462	716	478	507	1276	937	959	164	815	366	275	472	648	857	1255	985	166	159	160	1180	777	735	50	889	678	700	630	50	624	1191	1082	920	826	542	586	952	1132	692	254	979	294	190	229	346	282	1131	809	266	388
727	526	839	401	50	50	937	1276	898	210	1203	152	819	256	563	1144	348	861	1138	1074	272	1056	541	67	208	1158	423	473	818	1099	595	413	175	1222	87	1234	50	759	1258	664	751	428	412	744	425	712	1249	50	371	785	103
50	470	181	316	315	458	959	898	1276	519	465	1000	748	267	94	50	1019	531	837	605	573	607	61	111	145	239	731	209	1229	1265	904	289	271	787	616	392	905	1198	117	141	386	807	532	862	1086	1012	76	525	1018	627	408
704	1205	883	998	1192	1230	164	210	519	1276	1057	273	352	429	523	936	431	547	604	1085	75	399	113	829	1095	1194	682	763	130	975	860	804	138	614	482	675	566	667	1248	766	656	139	70	50	493	136	1114	897	1093	1109	994
60	506	628	1009	649	623	815	1203	465	1057	1276	940	1261	817	947	1050	212	516	227	1269	1163	822	1157	782	808	517	50	134	1267	497	132	577	1070	344	72	276	479	439	92	50	457	890	962	509	394	1068	110	274	450	1096	225
984	1242	608	1165	597	155	366	152	1000	273	940	1276	50	1139	1002	965	1161	1148	1184	1028	432	90	773	321	805	923	653	576	420	50	58	556	1136	1113	1162	588	680	376	489	238	1063	844	422	220	319	356	1035	1181	916	1044	992
578	1176	1039	349	568	715	275	819	748	352	1261	50	1276	176	1029	1034	991	911	477	717	674	730	747	618	280	207	502	114	495	491	803	334	538	728	50	50	910	402	1224	964	483	726	651	986	193	511	440	660	1257	309	530
288	325	383	415	575	550	472	256	267	429	817	1139	176	1276	1073	424	265	887	710	329	783	173	127	1207	50	1020	1117	811	125	308	144	437	304	557	240	279	264	1244	1236	873	745	719	1103	858	772	241	850	869	384	1247	677
