6106	1159	3267	790	553	4887	1487	1302	1842	1738	5509	2481	5856	3653	1623	111	5008	2789	1023	5434	4255	5297	3054	4884	5511	1001	3897	3584	555	718	1673	2673	4025	2257	3681	3169	3797	1471	565	3370	3222	2675	4183	4901	5960	5780	550	6097	3910	3334	2532	4633	3378	731	847	2765	5140	2431	1727	1480	2224	110	4664	1917	392	151	3717	4278	1415	110	2230	452	1067	5527	5006	5343	4334	1972	2314	867	5025	2846	1596	3699	4915	1964	5480	3178	3111	692	4898	741	2539	5946	2473	1424	1396	3881	4763	1297	5218	1812	1376	3678	5478	3269	1746	3081	4812	361	3950
1159	6106	3488	4085	3821	974	2165	5081	4962	2216	1169	3473	4593	5774	4403	2910	2233	3647	3842	4199	2691	876	3458	3134	3400	5148	3763	4562	671	177	3864	541	4941	312	1343	414	2476	4980	4448	1327	1732	2079	2684	2612	2328	110	1874	5577	1579	3916	3621	2375	863	353	3214	2190	4940	349	4208	2028	2703	5590	2530	3523	3102	144	792	4032	3566	1804	5886	1975	537	4443	355	526	771	3600	2076	2870	3553	1162	3971	2479	3841	3645	2596	110	3395	5363	3966	5229	5877	1173	3183	517	4372	5009	3761	270	4654	2908	4918	3438	4421	1697	2208	1518	5340	1582	1179
3267	3488	6106	5072	1267	4094	386	725	2068	2393	1626	4012	3033	2993	2995	2925	3899	5502	4038	146	2124	2362	4271	5913	2945	4886	1295	3908	6092	3692	5068	5409	465	4533	1246	5232	6028	5605	4438	2001	1050	4853	2585	819	5444	5074	1260	4238	2110	6037	4889	989	2864	494	2299	1016	2322	5965	939	673	4974	3822	788	1150	3608	110	842	3082	5758	5056	336	4110	5821	5922	5806	814	1940	3415	4982	2421	4989	5536	2800	4523	2203	1089	211	5197	3685	5238	3409	2531	629	1018	3199	3646	3990	2876	2260	4404	4319	5188	634	281	1337	651	5481	2381	4369	2345	3632
790	4085	5072	6106	5555	2907	4592	3204	4296	1631	286	990	3120	5258	3361	3303	615	3607	1340	3728	2575	998	290	5252	6060	2759	3285	703	110	412	1367	2213	5147	850	4304	1643	1908	3682	543	5512	2893	935	3638	524	4095	1640	2757	1236	4295	6062	4545	5173	3393	3794	3195	924	4624	826	1293	2679	3194	238	4706	2164	848	1368	4888	3936	3591	3824	1132	2975	1279	1382	5345	1115	1195	5679	511	5728	5385	311	2054	3028	1030	2255	2156	3994	4464	2843	4845	2733	4902	1477	4311	4065	3032	528	4078	1511	3549	2181	5311	305	4104	5016	1358	1492	1357	189	3068
553	3821	1267	5555	6106	3208	5144	327	2798	5040	801	2676	4907	6010	4086	4554	705	5976	2395	4939	1409	110	3945	5812	407	4270	2277	5766	5931	3492	950	2976	1430	4676	4023	2073	4526	3827	1835	2242	886	5483	1047	5801	3513	3652	834	604	3663	4357	2577	2241	110	6002	5279	2088	5131	2288	3453	1491	5547	337	1017	5339	638	1418	945	4943	2762	5535	160	1714	2909	1651	5388	5838	4140	1128	5342	4590	4906	6039	2410	1682	4261	579	3114	2882	3975	2844	2389	2401	117	222	2272	3642	4252	4116	1366	3048	1048	3391	944	824	5187	2529	5494	5190	2558	556	1762
4887	974	4094	2907	3208	6106	1482	5179	4162	5926	4838	2881	3886	5497	5215	3065	937	5421	5618	3595	1120	5004	5145	5769	5582	4344	5623	129	1099	3155	5403	191	6082	1134	2642	2008	2954	4789	2948	362	2419	704	5510	3497	110	3109	5651	1216	4324	2593	2457	1522	1636	460	110	4711	1168	2347	1983	4754	4840	4155	1032	3745	4423	2868	3619	4272	2074	5067	4460	3960	1497	4256	371	110	3939	5300	5463	1291	5013	4628	4315	2978	1002	1783	4976	121	5962	1264	279	3106	5244	3248	4905	4239	4100	2169	1799	5288	110	3001	4948	5411	3710	3158	2608	3575	5347	4704	5396
1487	2165	386	4592	5144	1482	6106	4306	5717	1015	5255	4725	1437	2209	3999	2959	4501	5848	567	390	6025	960	2058	2402	4551	6101	6012	5790	5047	2622	2942	1923	522	3132	882	5093	2514	3814	815	2289	5770	1509	165	830	3952	2888	2817	1417	3327	2518	2803	1254	6013	1388	3255	5830	5563	2324	3150	678	3020	508	4190	5639	110	1478	5408	4794	4245	4444	5429	5706	2474	3535	6011	3310	516	5002	5663	4156	2175	1887	1853	110	2524	4925	3707	5163	1584	993	4932	2418	1704	5700	6057	3053	2904	1743	3390	4362	1355	1856	5854	1838	2746	4283	4046	927	2446	3894	5888
1302	5081	725	3204	327	5179	4306	6106	1968	2480	5969	4774	5778	627	1475	5552	4859	4084	3693	3773	2652	4185	1034	825	4811	3206	2466	3778	4475	3977	2048	5023	5874	4405	4499	1548	4310	2217	2527	2706	110	4615	5772	325	5799	2694	193	4016	3466	1723	3980	1026	6043	5724	2601	5865	719	3670	1557	499	4822	4309	3107	423	1009	5753	5532	2848	1558	5250	1535	4205	4529	884	4544	2780	871	4358	2775	4297	2716	2188	775	5687	832	2511	5977	658	5062	5678	784	1378	2969	2357	4795	348	4505	5858	3025	110	4582	672	1937	3405	5128	3577	3795	2570	2788	1633	3164
1842	4962	2068	4296	2798	4162	5717	1968	6106	3744	4557	5589	2833	4926	2285	4921	261	5763	5998	5870	2920	5864	4747	4335	4487	4937	5348	3851	2550	3083	357	5357	3902	5476	2135	1197	3519	4864	2132	490	275	317	5643	2837	2879	2038	1567	5823	5293	283	1749	2279	4619	4017	4302	5442	586	3216	5755	5541	2986	2119	2905	1322	1077	5460	4022	2018	4979	2178	1726	2368	478	1805	4098	3580	2813	5791	4731	4171	253	4467	5958	3552	2749	3350	652	3754	4382	5867	2211	1124	498	5119	3777	1644	5834	110	4498	2764	3420	1808	3930	1641	5470	1781	4595	4830	585	5727	3434
1738	2216	2393	1631	5040	5926	1015	2480	3744	6106	1205	1918	1052	5879	3352	5059	3075	2701	5043	717	4559	3911	1938	2814	4519	4336	3518	1990	3596	1275	3286	645	110	1675	1657	534	1731	4674	1301	1028	1006	2332	1286	831	973	1108	2186	476	2384	1777	810	4874	5515	4574	1060	359	4056	3262	4419	308	1406	496	3023	1685	3187	5312	3071	972	4392	1787	2176	5413	1524	1379	2670	5456	2961	4843	1569	5354	2100	4567	3063	2071	3153	1202	2967	5167	1939	6080	2812	1231	3741	853	3297	4207	3893	110	482	5486	2317	4326	3291	5704	5033	2850	3583	3808	5092	1093	1380
