821	217	222	51	209	487	184	503	530	139	692	56	40	58	150	574	532	772	720	205	182	653	250	771	690	421	531	128	543	350	524	393	568	40	152	171	552	806	795	700	328
217	821	415	583	717	746	614	247	365	705	814	346	726	305	435	491	713	397	589	430	619	551	40	313	417	414	499	129	333	116	104	176	326	327	40	191	120	141	227	367	460
222	415	821	654	716	697	774	40	165	650	762	776	559	708	640	309	349	169	735	233	534	241	450	306	730	437	44	81	436	773	440	163	628	351	315	579	118	536	70	40	687
51	583	654	821	466	623	40	413	647	235	812	119	343	50	497	373	73	703	506	500	502	244	605	364	106	801	434	339	787	537	682	267	458	234	454	102	41	522	535	555	751
209	717	716	466	821	738	791	456	648	611	546	443	780	734	181	360	175	198	609	719	303	789	242	302	540	98	467	809	89	810	154	113	394	40	519	560	348	709	699	110	378
487	746	697	623	738	821	287	178	159	807	710	578	799	385	138	765	40	556	514	179	229	783	274	355	758	112	752	721	196	164	797	261	769	321	547	335	593	591	613	40	342
184	614	774	40	791	287	821	673	549	254	740	308	232	472	505	784	124	258	463	211	180	99	166	289	684	401	615	587	625	40	317	563	78	40	300	82	238	718	572	693	190
503	247	40	413	456	178	673	821	817	155	510	419	612	616	601	603	416	226	101	40	715	388	146	565	800	550	408	525	584	252	297	186	144	391	722	257	508	475	251	462	407
530	365	165	647	648	159	549	817	821	111	160	263	448	594	728	40	40	107	533	336	512	363	127	40	404	422	426	199	189	411	627	40	298	224	569	187	626	372	729	74	447
139	705	650	235	611	807	254	155	111	821	745	581	676	476	249	761	423	567	666	564	782	332	311	820	675	427	40	680	53	747	390	698	792	461	688	412	377	575	424	212	610
692	814	762	812	546	710	740	510	160	745	821	788	85	362	194	785	595	40	260	484	93	192	701	446	704	477	651	753	283	402	465	737	40	320	334	202	607	691	669	742	357
56	346	776	119	443	578	308	419	263	581	788	821	657	122	585	468	455	486	40	592	796	386	643	147	84	275	554	185	778	49	529	445	136	678	142	649	137	674	262	80	290
40	726	559	343	780	799	232	612	448	676	85	657	821	733	213	201	356	214	92	621	511	48	374	702	206	231	485	266	403	492	638	642	444	816	590	117	353	811	79	624	95
58	305	708	50	734	385	472	616	594	476	362	122	733	821	219	602	236	280	42	566	679	808	655	96	750	749	570	586	40	387	100	622	714	770	474	323	686	767	319	109	284
150	435	640	497	181	138	505	601	728	249	194	585	213	219	821	285	237	195	744	480	755	121	433	453	133	134	248	432	40	449	57	790	359	368	40	64	246	255	469	243	153
574	491	309	373	360	765	784	603	40	761	785	468	201	602	285	821	65	685	756	278	167	452	694	314	379	173	162	200	188	706	665	87	329	724	296	451	361	130	464	664	337
532	713	349	73	175	40	124	416	40	423	595	455	356	236	237	65	821	221	115	330	220	293	479	671	493	210	504	62	43	409	668	544	40	282	494	418	498	94	478	310	69
772	397	169	703	198	556	258	226	107	567	40	486	214	280	195	685	221	821	542	265	228	517	318	264	741	557	281	507	660	177	739	683	663	516	382	108	727	279	292	798	634
720	589	735	506	609	514	463	101	533	666	260	40	92	42	744	756	115	542	821	759	66	481	230	273	520	794	40	805	345	731	395	299	548	271	527	490	83	483	803	617	689
205	430	233	500	719	179	211	40	336	564	484	592	621	566	480	278	330	265	759	821	488	545	766	528	754	157	760	270	635	67	40	344	123	768	620	656	473	804	541	358	197
