1276	1185	579	837	988	1074	757	100	1084	57	963	130	426	430	1274	1126	913	463	197	50	631	1026	982	1029	686	126	439	208	329	469	783	124	271	919	995	50	902	186	855	50	375	1115	1204	391	848	957	568	93	498	542	639
1185	1276	999	484	810	984	50	108	824	92	383	866	1016	87	400	976	554	454	790	1018	256	334	1105	155	1183	1052	50	961	324	160	228	428	762	478	884	1263	322	179	566	846	863	1088	145	372	878	968	628	747	922	559	736
579	999	1276	1121	740	50	592	682	614	81	594	496	1012	134	516	214	1149	1015	1213	750	114	1164	425	172	407	635	1102	118	638	914	1249	487	1161	315	281	1232	348	280	595	918	1211	91	1049	1264	193	597	56	89	483	1188	572
837	484	1121	1276	540	71	990	1025	704	136	967	1100	1116	422	128	1062	838	1189	562	500	98	434	1255	730	1117	702	354	150	122	167	752	815	488	608	174	880	1235	347	288	822	50	382	724	603	695	646	565	526	571	932	190
988	810	740	540	1276	247	119	543	664	819	1160	832	272	1245	389	485	325	117	885	1174	573	418	302	169	1219	237	450	262	524	935	607	50	1241	696	512	1133	477	253	181	552	187	342	250	772	535	798	1037	1146	537	461	806
1074	984	50	71	247	1276	958	556	453	1224	62	773	343	349	1151	236	50	1215	991	88	503	90	977	930	796	962	725	854	161	648	395	876	323	333	755	312	721	243	954	492	826	847	360	975	1019	481	692	509	296	328	555
757	50	592	990	119	958	1276	712	251	817	401	1068	277	310	569	901	238	353	257	1234	768	1110	50	1089	412	1065	1153	666	239	1091	80	960	376	778	1092	1268	173	420	406	1085	165	803	297	801	872	507	50	1250	147	1223	852
100	108	682	1025	543	556	712	1276	626	97	54	655	104	218	50	1198	50	230	662	1058	1158	424	482	1043	717	749	443	319	924	1201	294	830	283	1010	518	951	703	981	1205	379	367	390	888	112	50	553	1246	276	1001	223	164
1084	824	614	704	664	453	251	626	1276	50	301	1057	1184	248	897	242	998	380	859	672	1005	602	51	718	50	135	667	707	950	723	159	61	1238	728	95	658	196	1203	1007	227	65	50	151	1140	73	111	138	1048	687	917	670
57	92	81	136	819	1224	817	97	50	1276	465	782	50	611	397	1098	1101	601	311	398	431	869	620	820	491	1181	1080	369	541	1163	1053	326	770	690	505	659	1209	732	675	844	1009	346	987	83	522	123	600	942	665	886	735
963	383	594	967	1160	62	401	54	301	465	1276	549	641	437	523	254	351	101	1056	1141	1236	1266	429	267	636	1210	175	733	1075	107	934	857	1175	361	287	466	448	1128	1103	50	514	129	1094	50	1031	1107	567	309	978	912	404
130	866	496	1100	832	773	1068	655	1057	782	549	1276	1218	1112	647	244	68	1182	1197	50	96	589	570	685	532	972	742	860	201	534	409	259	316	621	1008	441	683	207	1046	1130	965	698	50	870	926	1021	125	1060	1256	1096	457
426	1016	1012	1116	272	343	277	104	1184	50	641	1218	1276	693	577	916	722	550	858	352	528	709	671	1034	814	758	795	212	941	591	384	50	1239	168	560	1196	1083	364	575	955	1064	679	650	663	588	1104	940	50	851	765	86
430	87	134	422	1245	349	310	218	248	611	437	1112	693	1276	442	994	697	751	1006	651	458	587	84	170	909	807	306	50	210	50	793	264	1261	1069	76	944	907	656	849	938	368	440	470	905	1073	927	1122	1265	980	1176	416
1274	400	516	128	389	1151	569	50	897	397	523	647	577	442	1276	486	1002	1243	497	515	436	191	1147	619	59	284	419	1178	853	113	891	1260	266	163	586	106	973	1200	1244	370	162	1061	527	403	110	366	423	777	78	205	260
1126	976	214	1062	485	236	901	1198	242	1098	254	244	916	994	486	1276	895	317	887	195	1257	943	936	166	763	1272	993	1113	546	561	1208	1170	232	862	1132	633	50	472	877	743	974	371	713	545	261	1179	447	1154	989	1032	921
913	554	1149	838	325	50	238	50	998	1101	351	68	722	697	1002	895	1276	531	610	828	971	781	1159	578	337	1090	953	66	715	1125	726	1273	467	1040	50	340	176	50	661	680	739	200	986	1227	274	831	906	808	94	925	771
463	454	1015	1189	117	1215	353	230	380	601	101	1182	550	751	1243	317	531	1276	339	582	536	867	69	1214	50	1156	63	825	511	1028	268	985	55	180	275	624	1036	133	50	563	836	480	209	598	378	313	875	1166	495	983	1042
197	790	1213	562	885	991	257	662	859	311	1056	1197	858	1006	497	887	610	339	1276	446	1077	786	714	408	834	50	892	699	1024	1033	654	350	433	756	474	576	1022	305	199	1194	937	508	684	1023	792	363	708	510	952	584	241
50	1018	750	500	1174	88	1234	1058	672	398	1141	50	352	651	515	195	828	582	446	1276	1180	1011	1119	1216	520	539	146	521	204	1078	1275	920	50	558	929	640	767	292	1129	727	948	1072	79	183	365	1138	1155	141	456	642	1167
631	256	114	98	573	503	768	1158	1005	431	1236	96	528	458	436	1257	971	536	1077	1180	1276	915	1199	738	910	1270	779	321	50	1111	1225	928	759	615	278	946	99	606	1191	74	249	320	1168	255	143	1097	265	189	459	1066	1093
1026	334	1164	434	418	90	1110	424	602	869	1266	589	709	587	191	943	781	867	786	1011	915	1276	949	344	894	1173	800	574	845	731	564	140	1172	149	506	304	1142	1212	185	593	784	966	299	203	290	1187	494	766	50	745	198
982	1105	425	1255	302	977	50	482	51	620	429	570	671	84	1147	936	1159	69	714	1119	1199	949	1276	1217	1013	77	623	1063	711	674	871	1067	813	652	58	833	1123	1240	213	1059	410	52	258	1035	50	691	1087	270	499	850	314
1029	155	172	730	169	930	1089	1043	718	820	267	685	1034	170	619	166	578	1214	408	1216	738	344	1217	1276	154	1118	504	50	355	649	544	529	879	1135	1143	1177	840	1226	898	120	330	1229	705	630	896	1014	374	493	669	789	1233
686	1183	407	1117	1219	796	412	717	50	491	636	532	814	909	59	763	337	50	834	520	910	894	1013	154	1276	387	657	489	794	701	50	1108	1150	269	158	873	137	617	673	53	513	464	298	720	996	775	473	75	1144	1099	1120
126	1052	635	702	237	962	1065	749	135	1181	1210	972	758	807	284	1272	1090	1156	50	539	1270	1173	77	1118	387	1276	1081	291	791	823	393	1071	50	501	103	427	1145	842	1017	1020	131	72	102	1190	964	1251	50	373	215	490	338
439	50	1102	354	450	725	1153	443	667	1080	175	742	795	306	419	993	953	63	892	146	779	800	623	504	657	1081	1276	394	1162	841	612	1039	760	359	774	716	868	596	386	1079	235	451	622	332	399	435	1230	1195	1070	211	452
208	961	118	150	262	854	666	319	707	369	733	860	212	50	1178	1113	66	825	699	521	321	574	1063	50	489	291	394	1276	285	933	525	911	861	533	643	127	1054	609	547	240	70	132	629	882	785	245	1131	449	385	64	538
329	324	638	122	524	161	239	924	950	541	1075	201	941	210	853	546	715	511	1024	204	50	845	711	355	794	791	1162	285	1276	1030	438	551	710	1228	1169	115	1041	787	50	634	1027	85	121	445	893	959	1237	761	947	142	1269
469	160	914	167	935	648	1091	1201	723	1163	107	534	591	50	113	561	1125	1028	1033	1078	1111	731	674	649	701	823	841	933	1030	1276	217	890	50	225	992	700	689	900	116	827	1127	741	377	219	202	1253	812	432	729	471	421
783	228	1249	752	607	395	80	294	159	1053	934	409	384	793	891	1208	726	268	654	1275	1225	564	871	544	50	393	612	525	438	217	1276	139	246	1051	224	865	923	839	809	856	341	811	517	331	50	1136	356	289	50	50	460
124	428	487	815	50	876	960	830	61	326	857	259	50	264	1260	1170	1273	985	350	920	928	140	1067	529	1108	1071	1039	911	551	890	139	1276	357	252	222	171	295	1258	475	1271	1139	1134	1047	764	234	816	286	417	335	548	805
271	762	1161	488	1241	323	376	283	1238	770	1175	316	1239	1261	266	232	467	55	433	50	759	1172	813	879	1150	50	760	861	710	50	246	357	1276	605	157	462	184	734	748	194	502	1003	590	580	1152	1050	358	1267	625	753	939
919	478	315	608	696	333	778	1010	728	690	361	621	168	1069	163	862	1040	180	756	558	615	149	652	1135	269	501	359	533	1228	225	1051	252	605	1276	263	476	889	1254	1000	997	303	156	50	1004	229	818	776	613	1262	1206	1192
995	884	281	174	512	755	1092	518	95	505	287	1008	560	76	586	1132	50	275	474	929	278	506	58	1143	158	103	774	643	1169	992	224	222	157	263	1276	1252	519	388	1095	415	282	604	1055	956	178	109	931	345	1221	599	381
50	1263	1232	880	1133	312	1268	951	658	659	466	441	1196	944	106	633	340	624	576	640	946	304	833	1177	873	427	716	127	115	700	865	171	462	476	1252	1276	307	821	829	221	226	530	308	144	1247	668	645	1171	300	835	797
902	322	348	1235	477	721	173	703	196	1209	448	683	1083	907	973	50	176	1036	1022	767	99	1142	1123	840	137	1145	868	1054	1041	689	923	295	184	889	519	307	1276	1137	583	1082	557	899	50	273	1044	660	1038	769	694	883	152
186	179	280	347	253	243	420	981	1203	732	1128	207	364	656	1200	472	50	133	305	292	606	1212	1240	1226	617	842	596	609	787	900	839	1258	734	1254	388	821	1137	1276	881	411	479	82	903	780	864	632	148	1165	678	231	233
855	566	595	288	181	954	406	1205	1007	675	1103	1046	575	849	1244	877	661	50	199	1129	1191	185	213	898	673	1017	386	547	50	116	809	475	748	1000	1095	829	583	881	1276	719	627	1202	413	153	1106	468	676	182	1086	874	206
50	846	918	822	552	492	1085	379	227	844	50	1130	955	938	370	743	680	563	1194	727	74	593	1059	120	53	1020	1079	240	634	827	856	1271	194	997	415	221	1082	411	719	1276	1242	706	788	744	979	637	60	362	616	188	1248
375	863	1211	50	187	826	165	367	65	1009	514	965	1064	368	162	974	739	836	937	948	249	784	410	330	513	131	235	70	1027	1127	341	1139	502	303	282	226	557	479	627	1242	1276	970	1114	904	653	67	737	1222	402	1124	50
1115	1088	91	382	342	847	803	390	50	346	129	698	679	440	1061	371	200	480	508	1072	320	966	52	1229	464	72	451	132	85	741	811	1134	1003	156	604	530	899	82	1202	706	970	1276	279	177	1231	336	688	405	1109	746	1259
1204	145	1049	724	250	360	297	888	151	987	1094	50	650	470	527	713	986	209	684	79	1168	299	258	705	298	102	622	629	121	377	517	1047	590	50	1055	308	50	903	413	788	1114	279	1276	681	1207	105	1157	216	392	618	908
391	372	1264	603	772	975	801	112	1140	83	50	870	663	905	403	545	1227	598	1023	183	255	203	1035	630	720	1190	332	882	445	219	331	764	580	1004	956	144	273	780	153	744	904	177	681	1276	754	293	1186	414	396	327	192
848	878	193	695	535	1019	872	50	73	522	1031	926	588	1073	110	261	274	378	792	365	143	290	50	896	996	964	399	785	893	202	50	234	1152	229	178	1247	1044	864	1106	979	653	1231	1207	754	1276	318	581	644	585	677	969
957	968	597	646	798	481	507	553	111	123	1107	1021	1104	927	366	1179	831	313	363	1138	1097	1187	691	1014	775	1251	435	245	959	1253	1136	816	1050	818	109	668	660	632	468	637	67	336	105	293	318	1276	50	1076	455	1220	843
568	628	56	565	1037	692	50	1246	138	600	567	125	940	1122	423	447	906	875	708	1155	265	494	1087	374	473	50	1230	1131	1237	812	356	286	358	776	931	645	1038	148	676	60	737	688	1157	1186	581	50	1276	799	220	802	1193
93	747	89	526	1146	509	1250	276	1048	942	309	1060	50	1265	777	1154	808	1166	510	141	189	766	270	493	75	373	1195	449	761	432	289	417	1267	613	345	1171	769	1165	182	362	1222	405	216	414	644	1076	799	1276	1045	804	1148
498	922	483	571	537	296	147	1001	687	665	978	1256	851	980	78	989	94	495	952	456	459	50	499	669	1144	215	1070	385	947	729	50	335	625	1262	1221	300	694	678	1086	616	402	1109	392	396	585	455	220	1045	1276	444	945
542	559	1188	932	461	328	1223	223	917	886	912	1096	765	1176	205	1032	925	983	584	642	1066	745	850	789	1099	490	211	64	142	471	50	548	753	1206	599	835	883	231	874	188	1124	746	618	327	677	1220	802	804	444	1276	50
639	736	572	190	806	555	852	164	670	735	404	457	86	416	260	921	771	1042	241	1167	1093	198	314	1233	1120	338	452	538	1269	421	460	805	939	1192	381	797	152	233	206	1248	50	1259	908	192	969	843	1193	1148	945	50	1276
