7261	1247	1906	7135	120	6106	1383	4803	5086	3259	7136	410	2795	5879	1803	947	5165	6577	1555	3550	2754	4231	1883	4714	1935	738	4672	6537	2674	2247	4087	4730	4644	7174	5943	5649	2429	3418	1361	206	566	7144	2019	7207	3612	6646	3625	5641	3446	2005	5264	5110	4026	3546	1019	5129	6211	5762	587	6729	4286	2393	4237	6645	2191	5619	3803	5764	3361	4259	2919	2143	7038	6522	5523	6721	606	3987	3499	1510	2760	314	5821	888	3948	1674	6283	4223	6104	2523	5685	3561	5010	214	3854	4614	3654	3790	965	1067	284	5897	6603	6668	3485	6271	5043	1311	6681	1099	1185	120	6783	246	3478	1293	4197	610	6819	812	4072
1247	7261	2145	557	3839	774	2482	1843	6255	3209	4140	1769	2614	572	4934	390	4862	3557	1180	2577	5777	801	645	6689	5726	3128	4208	5005	6857	120	5656	714	147	5154	3014	1206	2462	4970	5585	6594	1422	3117	3171	2731	4344	4716	4512	6285	502	4354	1748	6810	1909	6555	7171	1973	3344	5343	2970	3455	4527	5521	1337	1868	2204	3704	5347	535	6834	814	4112	6347	4092	5962	6951	4789	2368	756	259	4851	5847	1419	906	3496	1582	5039	3501	6192	6151	6167	6993	4744	5525	6808	2589	5682	4619	6945	4517	5215	6133	3936	6444	5938	6323	2675	3424	2200	1399	3377	5589	5368	5785	967	4446	1256	3182	364	4325	205	120
1906	2145	7261	5926	6280	4588	4175	3926	3114	3045	2529	3914	2388	1123	1237	2369	4141	5394	4058	371	329	1413	5652	5237	5342	2771	4917	1591	4321	1681	3257	120	5120	2807	863	2980	6979	1856	4129	1454	6023	4676	2660	6701	5144	430	4992	1161	4832	195	5073	3686	6613	652	3923	612	3621	4143	5163	4179	4299	4163	3965	7023	366	4172	7052	1538	3907	1941	1181	6088	869	2188	1548	2107	227	1629	1900	6531	5172	853	1584	386	4578	467	2716	4863	2020	4221	6019	2307	5757	5057	3044	6089	4337	5052	1707	4785	6434	5311	2258	5778	3511	4844	2119	4468	3136	4858	605	7152	1138	262	711	1275	2206	4503	6028	4817	5571
7135	557	5926	7261	6611	4562	2531	5690	2856	341	3239	6663	5913	5195	1632	3556	5923	4152	2425	1862	2584	1315	5781	4348	3924	5375	6709	2162	4966	773	3532	4663	5017	4670	1226	685	4604	2755	6501	3154	4874	6037	3761	2514	5825	1186	6499	5066	4718	4864	6559	5972	2966	995	1013	2843	4367	5309	4933	3253	5181	562	3518	7224	4935	1601	3130	1635	1845	2264	3389	255	1766	485	374	1148	6437	3555	5352	4470	4822	4937	3167	6332	3776	708	4962	6132	5169	2472	6335	4028	1079	1822	2374	5711	5000	3683	6187	973	1036	5372	2831	2411	6425	1496	1600	1430	6686	6440	5281	4720	120	3278	1952	693	6860	1350	3473	6418	1068
120	3839	6280	6611	7261	1379	5355	1540	6978	4219	3276	4529	1852	2102	2557	1810	4563	2607	4715	1596	5954	5467	6180	3671	1278	4597	997	2822	3092	934	2267	2723	5399	3606	4201	3627	3016	1364	2050	4930	583	4486	6982	2568	6014	790	376	5515	1214	653	6204	3564	2772	993	4039	1519	1274	2937	3571	2238	6058	5853	3598	2386	571	4579	2014	1342	908	1535	6585	4552	5362	1791	3190	411	4831	120	553	1254	263	4786	6932	5116	7026	4643	5320	3748	7157	5443	4020	4415	6569	2093	6413	1660	6650	1335	7240	2023	6755	1572	5313	7130	484	221	4950	2131	2163	5952	4314	7165	4226	1778	3463	6007	5425	1433	5903	120	3519
6106	774	4588	4562	1379	7261	1224	1471	1074	5276	4545	3859	1183	3358	6291	815	5203	2384	3041	4489	5046	3274	560	5207	3191	1798	1480	1370	3452	1901	1164	1867	1936	6725	421	1241	5632	2635	5330	4684	6870	3390	1259	6123	1258	203	6433	5168	307	983	3280	3498	5126	4290	6661	4455	2922	5190	6867	4784	1899	4309	6823	6412	120	3913	3536	3525	5118	2087	1655	3083	7046	1288	5095	4013	459	3825	6550	290	904	6943	6232	4465	3492	1386	2221	5563	3745	5830	500	2744	1272	4360	2418	4301	5283	4214	5054	1478	1817	770	2376	2433	5999	4193	5617	184	956	5349	5878	1232	4539	6675	5428	2848	2799	5474	3570	6388	2301
1383	2482	4175	2531	5355	1224	7261	159	550	2854	5490	6920	2043	4324	5023	3322	2797	1576	3076	859	3763	5755	5229	4656	4122	2362	399	6660	6883	6062	4196	3510	578	3892	2867	120	754	2644	3062	3466	1898	5417	1897	3684	6182	941	5103	1406	866	6722	7111	2893	6656	5354	622	4148	6802	2132	4053	4379	3365	5300	5464	5351	6615	7129	4767	7077	1637	3345	5829	2773	3619	3057	1474	6894	3213	4728	4046	120	6469	1065	5873	5663	6059	4282	1517	5275	3600	3060	6888	4477	6906	840	4939	1494	2036	4971	2898	7139	4036	4710	4977	6987	849	740	4838	2906	2646	6820	6184	2504	3970	6472	6630	3508	4199	1656	2233	4572	964
4803	1843	3926	5690	1540	1471	159	7261	6340	4409	862	4303	7067	3388	120	850	5363	6743	3713	4453	2798	2662	7176	1666	3458	6307	6516	6814	5609	2722	3372	3187	2065	688	835	2249	1752	4708	6930	4427	3034	793	239	4752	1986	6523	444	5971	1553	7193	6432	6178	4526	3662	144	4544	5083	2895	1896	4438	3581	7004	6769	3412	1179	598	4599	393	2029	4006	3145	1052	5875	4555	3824	2494	957	6832	3797	5194	6572	2645	4550	4012	2908	5836	4038	7258	3734	6958	2081	4538	5510	1144	3282	287	2104	1393	2144	2581	722	3151	4265	278	3261	6654	5734	5814	1398	5316	4963	5937	362	6074	2220	6619	5197	6763	7230	5687	4628
5086	6255	3114	2856	6978	1074	550	6340	7261	5003	5001	5989	5374	2696	1103	3579	1724	4123	3053	236	5478	2868	3486	3741	5173	295	6512	5537	6497	4724	187	3533	5294	488	1391	6165	6199	5472	2061	3882	4781	2497	3534	1178	3653	4168	120	4033	1762	718	5901	2170	3881	129	425	2935	3591	3440	3898	2461	581	2325	3119	1984	345	6496	5532	5161	4955	3577	2505	6829	3950	4482	5185	120	396	5244	140	827	2430	3977	1650	6636	1832	6093	1551	787	5045	4406	4315	3819	6299	6047	7146	6874	3828	2528	960	233	298	7212	6662	6450	331	7220	6830	1268	1037	4834	672	5944	7065	2656	2431	2683	505	5460	5402	2762	3351
3259	3209	3045	341	4219	5276	2854	4409	5003	7261	3951	2735	4063	1114	750	6890	4816	7238	4920	1248	3258	1251	5140	5763	120	2899	3012	3109	6567	5266	603	1490	4399	4802	5153	6405	3483	3784	4137	5025	2363	4242	2810	2252	2069	2428	901	513	1416	6809	2314	4606	3404	2232	5869	2045	2280	640	3552	2174	4725	6349	1834	7140	3110	2353	5674	6001	609	2967	3460	4621	480	3168	1168	3267	5012	5324	6070	6612	6097	5367	5296	5705	3150	1261	5741	851	4131	2618	5147	3048	797	6087	3230	4564	2677	1466	2434	452	6424	3758	1187	327	3401	5862	3100	2817	4308	4241	5293	1971	7092	4448	5015	1240	3737	4561	7134	6277	5356
