7261	2353	3751	1149	4603	120	3682	4328	1326	2662	3514	5054	4925	2116	7099	5694	5176	2972	867	6581	210	4921	1713	6027	4482	4280	2336	4554	3739	1749	519	3457	4404	3996	3908	4616	5457	4970	6272	3088	3578	632	1109	3026	4754	3503	1865	1171	1810	871	7044	3806	4574	2167	6823	5965	1577	2941	2180	6888	930	4943	6882	6925	2451	3762	994	1444	5981	3196	585	481	4676	3050	2236	3871	1089	6017	2880	1018	165	5998	2510	2076	875	120	6604	3701	6284	7075	3557	4440	4609	808	549	800	3037	2792	6841	1303	4586	749	7078	3748	5770	1869	4345	6002	6974	5540	5119	5507	1367	1828	4961	2068	6457	5788	1745	1259	745
2353	7261	6405	2441	6511	4972	2767	213	6954	232	3615	6023	1770	1662	914	2890	5545	1015	3144	3268	2617	6436	1234	772	6236	2012	6440	5516	4959	700	6426	3375	2289	6015	6151	1648	665	5071	5137	300	3696	6602	6190	6957	502	4667	3905	5651	6620	1065	1210	4971	4955	2259	7025	4879	1201	379	6995	2115	3639	3616	6187	5080	715	3949	120	1515	7026	1293	6111	6140	4044	4781	6645	7165	6188	6534	7163	5444	6625	5822	4327	6481	6573	4591	7239	7045	6937	1751	5809	5791	3478	5569	5801	2949	122	4155	4211	1879	2961	120	744	239	2958	1957	6847	2330	5922	915	3698	5553	539	6367	3983	2186	4474	4583	2007	1779	1146
3751	6405	7261	5473	7218	4111	5951	6425	1918	4796	5685	5615	5421	932	4399	5274	5133	1697	4335	1566	2416	2801	2384	5632	6844	3390	5020	3670	7203	4659	5654	2138	3193	624	3524	1725	4057	5906	2419	3016	5643	955	1126	7184	6185	5188	4065	4880	1494	1422	6275	6338	6806	3685	3658	6266	4192	3773	3945	3982	1449	4621	2708	4025	5262	4363	1926	4299	4298	3395	3253	3651	1734	1300	4680	3521	6558	5932	120	1799	5989	156	6763	1842	2429	719	6494	4387	6065	5882	4658	4836	458	2423	1013	708	4309	5069	4169	1827	2928	4496	1506	5588	5132	167	1790	6896	3869	5296	5678	2034	1872	5919	3496	1981	6048	3885	1609	5060	5172
1149	2441	5473	7261	336	1570	2631	2409	5704	3210	1472	3348	5600	6396	3813	2562	5665	6314	6179	2298	890	4774	5843	4673	2420	3572	4209	3881	603	2202	6794	5846	6757	863	3419	2995	5216	6943	7074	592	3553	926	434	7143	2986	3387	2190	3558	1334	7038	4417	320	5324	2291	120	2122	5231	5565	2769	2425	5437	3384	2877	718	7158	6462	3547	4874	3152	789	4995	4726	5920	5808	3649	6611	6517	2048	5360	2845	5006	230	2470	2463	3965	5107	5448	526	881	7188	5383	4599	533	1555	1581	3033	4631	6894	5980	6652	5819	3785	5645	1173	4872	6653	7118	5101	2026	6796	3794	1815	2252	513	1991	2892	2913	120	4753	4279	7010
4603	6511	7218	336	7261	4061	3511	4329	6307	120	2358	903	4117	2483	6033	147	3738	4915	5923	5725	3381	1964	5536	6327	3571	6146	2165	1000	5419	4467	838	1205	5199	1737	3340	2501	928	2194	5493	2335	153	666	6445	4491	4050	5317	3814	4728	2939	5341	2613	7236	5526	7196	6982	2742	227	6132	1706	3833	3278	6238	4877	6135	2342	3254	6884	3073	5629	4179	1194	5566	3070	4171	3489	2517	2216	5701	306	806	453	7246	3807	1010	2040	2675	234	6433	4718	5974	3084	6228	941	2760	758	1855	4565	2527	812	6922	5458	3537	1383	399	6344	3993	6923	3133	470	2258	6131	1772	1954	2144	969	7081	5416	4384	3890	5560	6725
120	4972	4111	1570	4061	7261	6726	4305	6819	2331	4816	5664	2438	1104	3266	6958	778	2477	5692	6476	2577	6491	6591	1384	2976	2314	3150	4611	5336	588	1130	2765	5541	6988	2387	3281	6688	5404	5754	5228	6043	5544	4625	1630	3631	2061	3894	6031	4350	3559	4663	3067	3228	6181	1764	1028	3208	4866	537	6171	7027	935	2243	6632	5929	4832	3124	3800	1121	1077	5580	3077	4224	5698	7083	4897	1914	4523	1137	3850	6063	4373	4848	6525	5385	1170	224	5066	637	2952	1098	5709	5429	2006	3686	5636	6944	5292	6064	3072	120	6634	3786	1103	2743	3333	3027	1500	6196	4236	5378	308	653	1804	3284	5881	3795	2098	3129	5866	2998
3682	2767	5951	2631	3511	6726	7261	3630	1182	4509	5905	1653	4066	1320	4196	3385	3437	441	5871	2123	816	1410	301	1896	3759	5674	2916	4867	4108	6612	6654	2453	5926	6283	1373	6685	4956	4641	6365	4630	2858	5647	1558	2320	1928	6774	784	1280	3183	5348	2329	1547	1114	1047	1944	1541	2929	2274	2273	1788	5138	3501	6814	7070	324	3567	3302	736	1505	2598	1358	2671	4013	6348	3356	6435	3851	5379	429	5329	4136	5691	853	3900	2699	2145	3470	5339	3941	6051	2814	4146	6302	6977	4923	1400	2848	4420	2570	773	5773	5832	1695	2529	120	3994	5601	4023	6657	1972	4905	953	3166	1781	4238	2711	3608	6993	4143	243	6264
4328	213	6425	2409	4329	4305	3630	7261	5460	4648	5524	5322	4422	3318	3810	2111	4622	4352	7142	3039	6805	1646	1465	1510	2594	4410	2515	6499	2583	4738	5957	1811	188	2864	1225	6506	5762	3680	6450	4745	5123	2868	1008	4082	422	3237	4740	5197	2257	5700	3623	508	2071	120	1236	2556	1021	4780	2442	2235	655	1255	2222	3518	4396	4842	2823	2109	258	4711	6370	3620	120	2841	3388	2173	5143	1499	6247	694	4751	3312	2460	389	4069	4360	3455	1264	5358	601	4277	770	2750	1731	7015	3440	6706	726	4237	6930	2299	937	4036	3676	310	226	4973	1260	4570	4016	2266	6221	628	6615	1276	6233	2755	846	3587	4702	4353
1326	6954	1918	5704	6307	6819	1182	5460	7261	1063	1744	2130	2489	5466	4010	1439	1195	520	3500	6648	7194	250	3693	552	4418	7008	3551	5868	6697	5039	1561	3516	2539	2201	840	5736	2921	3653	6465	3727	1735	6546	2867	6100	7234	5299	4629	1424	2311	4697	4675	5347	5028	390	2147	3019	1906	1115	2860	507	3229	1184	6799	6779	4442	4319	2937	5478	4552	5772	3344	4435	3080	6066	5757	7011	5428	3148	1124	408	2272	3232	3273	7131	4109	3534	120	3799	3412	483	2759	1495	3423	4395	7216	5995	3413	5828	1703	6029	2534	367	1134	3959	3716	2152	7166	5535	6953	3263	7031	6382	696	6762	1550	1163	2741	5141	2087	2667	7037
2662	232	4796	3210	120	2331	4509	4648	1063	7261	6150	2847	2505	6437	4909	5896	1715	3104	5858	5456	1314	7229	2454	1488	793	322	5827	2966	2096	6942	1521	650	120	4569	1376	1945	2838	1363	4776	670	4539	6736	1413	4980	2906	6217	1177	4571	5879	3999	5937	6543	4888	5401	543	2585	7200	668	4665	1048	5997	6808	7001	1154	5333	4081	184	240	2730	7023	2584	2771	3958	839	5776	3383	2854	6374	5032	4463	4512	492	2635	4953	5083	540	5769	2688	535	763	6086	2690	6599	6740	5658	126	6136	1905	4461	556	3932	3586	5007	4715	3730	984	1042	1483	4719	751	433	5686	2482	4134	3379	6081	1664	4139	5328	6940	1066
