6106	5728	3601	1497	2040	4195	5129	5343	2344	1034	110	1102	4972	2863	999	4715	749	2148	3451	3908	4750	190	4872	2757	1263	3895	576	4603	3241	5747	1975	1067	1198	3004	6103	1323	1341	2195	4397	2772	4608	2510	644	5671	2156	6010	3227	1447	5503	1738	5039	3500	3497	5809	2415	5885	5353	912	1006	3763	5657	4572	2256	4635	4612	6097	5034	2912	4743	3951	3492	134	110	5490	164	2775	354	3377	3035	1784	2249	2559	1727	4964	5901	4938	5061	5095	2972	1358	1051	3434	3118	2588	3293	2204	110	5627	3143	5387	2850	4561	2546	1898	148	4093	3765	4303	4045	2506	1304
5728	6106	374	2533	382	3779	1708	2326	2973	5182	110	5893	4634	1318	5071	2307	3053	427	4389	2328	3553	3179	3290	3056	3584	1037	1704	2835	5057	1878	955	2576	2700	262	2894	4525	1124	5075	1880	1714	4209	4308	5393	5401	2427	5221	251	5168	926	4954	1153	1410	5292	4235	156	1536	3618	1112	3567	4993	3614	252	1736	2221	2988	3702	3725	4232	5605	5625	3880	524	2089	3356	4297	2819	6044	2550	3150	5346	1120	5359	6086	1520	3720	2259	697	5851	2400	4620	1735	1644	5081	4360	3770	2090	1502	3244	5108	3744	3696	752	779	793	2838	2389	1778	2278	4025	1683	6081
3601	374	6106	2873	282	5678	3905	5491	3790	2114	3812	5354	525	4708	1509	3000	2647	1588	2044	2586	5855	2206	603	2667	2364	885	2430	246	708	5356	5047	1890	6076	4762	4322	2547	3001	4403	2215	5065	250	1631	3256	4805	1669	4926	4929	4710	3890	4163	5691	887	346	4984	4491	5565	2605	5831	3141	2907	2938	2639	2154	3359	1392	110	5426	5355	5584	3541	5933	5867	4573	2859	2591	696	5471	125	2039	2654	2100	3106	710	5828	1377	5060	1170	3872	4046	2320	4942	2856	3816	1312	3112	2325	2702	790	938	5442	851	712	5077	3265	2096	3364	110	4894	2924	4609	4623
1497	2533	2873	6106	5573	3039	4592	5756	4328	2806	5049	3949	3095	5850	1641	3784	4486	3229	3563	1968	558	610	5987	1599	1786	2083	2121	1441	5173	2581	4311	3552	3128	4663	4691	1846	564	5861	2071	110	869	4835	599	1751	5493	1075	1434	323	2234	2522	2384	110	2825	4369	496	3848	1371	6005	5245	4236	4444	1268	3264	3681	3571	5810	222	1716	1414	277	2423	4270	5905	1722	751	5054	5679	589	1922	807	2906	2714	2192	4662	6050	3851	1243	5894	3597	5637	2339	123	965	5331	112	5064	5488	1841	1381	2882	3115	4087	624	2439	2568	136	1974	2616	3284	3891	3513
2040	382	282	5573	6106	4601	6058	4587	4197	1602	3419	1272	2701	5325	5228	110	4992	2645	4804	231	3855	5970	4203	4331	5009	5889	5615	4339	128	582	5088	2829	1203	981	5551	647	1283	2382	2266	5541	458	2365	1280	2955	459	679	1460	2831	5990	1294	1484	3057	3888	3105	728	5461	2724	1664	5162	422	814	4971	2067	6020	3961	800	3866	2708	3331	5559	2013	1427	5113	5058	820	4165	461	629	3486	5501	2098	4748	5698	1647	5630	3158	5164	110	3619	1072	4584	2444	3011	1121	4264	608	4463	3245	4475	1235	1179	1847	2127	815	3455	5218	4077	5721	2372	2189	4566
4195	3779	5678	3039	4601	6106	338	4734	3666	1994	2974	1310	115	5612	5017	2538	3387	316	5783	3856	110	3286	5134	1720	5019	5183	200	1839	2321	1168	619	5883	4847	2137	3362	3719	3886	846	2395	5868	330	5644	5693	1194	2756	5525	1902	4673	6105	2752	2554	5280	6070	121	3037	803	1307	819	4968	4457	5622	1471	1159	3791	4100	1457	3204	2393	1687	1354	2633	2286	1524	3620	5776	4158	3946	3203	3519	3464	5297	1673	5068	3305	395	2080	788	1684	573	4785	5314	3839	2625	3761	4562	5799	4694	4693	1064	4070	4395	110	2086	5072	509	2960	601	5521	3481	2184	4237
5129	1708	3905	4592	6058	338	6106	3718	1858	4476	1480	5593	3986	5043	1395	6078	948	2006	257	1514	1586	3320	3069	5096	3844	2521	3515	5389	2465	4951	4094	927	2375	2817	5513	2356	4513	5344	5403	5103	1737	4066	2129	363	5159	5277	5118	3572	4596	2467	4840	5090	110	1224	4651	3996	2903	2273	6073	1649	4037	5185	918	2826	3535	3208	2433	1388	653	1019	1549	3788	3142	1561	5778	5350	2871	4898	110	2283	3669	2257	1273	3060	1435	980	1978	6029	4833	2930	2606	5007	3588	2673	2865	260	4705	5083	5765	3282	563	1476	5614	900	3781	3869	3651	3405	3911	1350	3351
5343	2326	5491	5756	4587	4734	3718	6106	987	3753	176	4935	2357	4207	5177	2932	1347	4917	1559	2571	4891	2849	856	4757	1089	4589	158	5510	4247	5988	4026	3199	1767	1680	1702	3609	5334	2929	3329	232	5244	4344	4720	2386	1232	516	5919	1110	1103	3323	2010	2120	1765	4945	440	3940	3308	3194	489	472	721	1814	4392	5602	3623	110	4811	476	2103	116	3929	3756	3363	1428	2682	3917	5512	2318	4465	3466	612	3322	580	118	5028	2587	3126	3533	2862	1008	1962	2293	2358	5215	208	1083	630	393	477	110	2532	4176	1212	3592	5608	4866	5195	2569	3427	4198	3403
2344	2973	3790	4328	4197	3666	1858	987	6106	2552	4193	591	1894	5037	3682	3237	3593	3426	4169	4208	5120	2432	4461	4012	2455	5921	371	617	5067	3579	4129	5254	2211	281	5577	1677	4142	4376	2426	4989	1545	127	4371	3391	5915	2531	1107	3313	3051	2306	658	2198	3009	5815	5069	483	3206	4965	5656	493	4313	510	3997	174	901	707	5229	165	3665	2495	1973	2231	817	5312	5270	1077	6091	4607	2720	5607	5369	297	1432	4423	3428	2110	3532	4578	3577	1252	2784	131	2858	1895	4685	2440	2449	2836	2413	110	5205	6088	4480	1007	4200	757	502	3373	1431	4038	3302
1034	5182	2114	2806	1602	1994	4476	3753	2552	6106	4712	821	5474	3301	5641	1227	3343	2801	2914	2977	2716	1658	4995	5204	1789	650	4210	756	5099	3913	1029	3217	1259	2789	1666	3627	4464	5903	1935	3964	4381	3211	2274	4112	5286	1791	1461	3909	5150	1798	5466	4172	5265	470	3133	3993	3013	2270	1339	1118	2722	2126	110	1011	1668	3152	5377	2287	754	2060	5167	482	4571	651	5257	1519	2542	3564	2242	1049	943	5024	3396	2246	5576	5944	1844	5558	4277	1327	3801	663	566	2635	341	4485	4071	706	2210	1999	5059	5315	3806	1041	3982	3240	4749	1717	2679	4585	3792
110	110	3812	5049	3419	2974	1480	176	4193	4712	6106	553	2680	4132	157	478	916	3201	694	175	2140	5973	3523	2555	3876	2446	5073	5544	3242	569	5991	3603	3174	1056	2233	1558	368	5222	401	2951	1991	1566	3424	2959	2993	2145	2596	3823	3576	5961	4713	353	2216	3991	1257	1490	110	5568	2816	2282	2989	2617	4056	4017	6061	2928	2622	1503	5267	4546	976	4250	4252	3647	4723	2063	320	4372	4828	4418	4946	1090	643	4179	1204	5890	769	3309	857	4002	110	670	3799	602	3247	838	432	5015	5114	6072	4345	5966	688	5381	2038	1671	2812	5511	335	5899	5844
1102	5893	5354	3949	1272	1310	5593	4935	591	821	553	6106	411	5371	5917	2840	4174	5981	1042	521	3524	413	1092	3507	189	1481	3858	154	4271	1278	4772	5153	2982	4896	2728	4178	2677	4307	1418	6034	1464	1135	2407	4285	209	5700	3739	5645	2316	3382	2678	2649	4462	3228	466	1575	2721	5670	3782	215	4062	1614	3026	1407	5029	5839	4116	2200	1919	5496	1078	4813	3448	3882	5902	110	5138	6074	4653	3912	1206	133	3379	5080	3804	5873	2118	2191	1746	5233	5879	3157	4251	605	4829	1532	915	2194	4948	5624	4448	1970	350	1188	1555	4134	1405	2214	4221	2252	3962
