6106	235	354	1977	456	1075	3039	4088	2135	5877	5718	3527	4898	2034	302	1821	6091	5456	2451	1027	3439	461	2303	1754	4803	1024	5356	3321	2350	2380	2926	306	4657	2235	630	203	2269	4937	2916	518	3927	5037	4388	3232	2980	2145	183	110	5906	1250	5145	5997	4446	4660	2176	3560	3896	3194	4314	2032	4420	5611	5485	4397	5108	3758	6033	2569	358	4970	1391	1396	3346	2415	5594	1235	4028	5658	2888	2172	231	5925	1963	1781	1356	3757	5569	5048	3898	4221	1030	3855	4919	1835	1450	5941	3551	3151	4160	2215	5641	5353	1218	3471	712	5012	5943	4598	1449	1152	704
235	6106	3243	296	5403	5822	1209	931	196	2058	3718	950	3891	3159	1509	3280	2059	3003	2090	4075	2623	2915	4748	3005	5148	1844	3367	3777	1362	895	6088	4456	5316	4071	1938	2317	4782	5326	3011	3396	4723	2326	5087	2767	110	3392	5106	250	5702	4526	4522	2397	1627	5283	4007	1765	145	3351	2874	402	914	6014	2496	5985	110	3569	3505	3670	332	1162	2437	5819	1783	3676	2099	844	3105	1104	3424	2698	751	827	3037	1333	110	551	5180	1541	4836	4349	5626	5504	110	428	5662	5808	3192	5254	5090	1942	5142	3770	5666	1306	5197	1648	2701	6035	2668	1571	4943
354	3243	6106	3630	1589	1567	5657	1484	1688	2318	2832	3169	3614	5240	983	2577	3876	4073	110	1908	255	1630	569	3576	2771	903	2241	479	5074	323	5367	5272	2924	2562	2704	3157	1193	621	2052	866	4174	2676	4769	5042	2228	2851	5570	3871	3025	3528	1086	1321	2075	303	2193	3840	4475	3978	550	1146	4439	1339	3586	2001	2992	4364	3111	2449	4907	1473	339	451	4935	3245	1163	1378	2411	4328	5813	3866	5924	335	1351	4150	1759	5713	3738	2230	598	2220	3539	5083	2645	4313	5046	3476	6070	2087	364	441	2749	2634	3246	3875	5203	4158	5919	459	4566	1904	3836
1977	296	3630	6106	4228	3519	5362	930	4003	5927	144	2461	5861	5836	4122	3204	4303	3130	5011	871	988	5156	2917	1458	2284	449	796	4896	3233	3056	2528	2524	580	110	4219	1469	4128	4595	6046	1294	1980	5555	3538	1840	3103	953	1018	2929	2714	4046	1731	4594	603	2932	4589	928	399	2258	5904	4217	2290	313	2989	1593	1930	4392	2642	994	4299	1151	1859	1434	5562	2839	4917	689	146	5970	4259	963	5182	3955	110	3478	110	5473	4811	1227	5143	5584	2622	5754	4447	4765	5961	4960	4049	223	5482	3445	5721	2378	808	5022	334	4116	3022	1017	4857	3284	2779
456	5403	1589	4228	6106	2780	3580	4316	1709	4471	410	5921	3941	2430	379	2866	3429	3446	2532	1231	2526	2468	3710	1668	2935	6086	4882	3382	2506	6063	5223	3313	3940	1345	1041	4967	5645	5949	425	5287	739	5977	602	1456	3308	1008	4940	110	5616	1118	6083	1913	345	492	547	2639	4854	1293	3911	5748	5192	5388	1522	3086	697	4894	6051	2475	4849	2051	4920	679	3920	4030	4805	4163	993	3415	1216	5041	1537	5695	1355	3631	1079	5563	4107	4747	1492	2709	6092	4295	1850	3730	4271	1166	1498	3972	2603	1685	3719	2895	1259	5413	5832	4829	5922	3850	3633	175	520
1075	5822	1567	3519	2780	6106	1110	2227	2375	5325	5467	5759	3625	881	4688	2432	2337	2111	4584	3368	1558	1431	3298	2137	646	4690	1100	4885	2692	1889	2488	3038	5120	5366	259	2286	2323	3817	2288	1614	110	4677	561	3134	968	2079	5005	4662	1433	2109	2369	906	3561	4371	954	5948	3664	3975	333	3900	129	1215	4740	2648	2652	110	851	285	1222	2431	6094	2814	1507	997	964	4941	5264	1211	2875	5726	4519	4608	1805	744	5307	1233	4273	4578	1513	5762	1532	5731	1074	5390	5607	2275	4543	5296	5165	6011	5137	3790	927	4185	5121	4288	3256	703	1253	1466	2766
3039	1209	5657	5362	3580	1110	6106	3247	5086	5640	5494	5338	773	1153	2200	719	2177	3016	4468	4547	4307	3646	1021	5769	3355	5258	5865	2019	5261	2179	2931	4988	4969	3722	5396	1753	3253	3887	4780	2544	3792	2003	1744	2412	3342	3190	3714	2561	754	5917	3000	4658	1406	5768	3487	4902	4503	6000	3430	4582	2522	5527	4255	910	430	3448	3593	2154	838	4430	1616	1596	4118	3171	2764	179	2352	2840	5893	3108	2355	2681	487	6060	2340	5016	110	1861	2547	4329	5947	1488	1064	1829	4901	3229	1014	2937	2481	3434	1860	626	1613	3442	2396	317	135	3209	5076	3381	3199
4088	931	1484	930	4316	2227	3247	6106	3562	3288	3779	6058	2684	2392	110	3317	2332	755	5593	110	326	5575	2419	3523	3179	4831	1539	4568	2756	2757	1344	5940	4470	3062	3068	3274	174	4414	2011	2633	4175	3353	2769	2685	3958	4302	357	3017	4306	5122	1025	5986	1708	3681	1176	438	110	3999	2080	2734	2207	3437	1620	4153	1129	2973	4146	533	4034	5183	1603	2740	4205	4869	2074	1463	3076	429	2786	2385	1748	3767	4464	2004	3521	2911	446	3311	4195	700	5417	2880	5249	3235	2962	2596	6100	4239	3687	1082	3161	3029	3828	2295	1780	1659	917	2029	3125	3615	2887
2135	196	1688	4003	1709	2375	5086	3562	6106	1315	4004	2383	2938	5026	4673	207	4029	4278	4952	3307	3184	5872	110	4822	5000	3263	4839	3645	2250	2015	4830	110	6082	4931	5327	4734	2240	1482	3863	790	1257	3385	1846	4020	3974	2159	3069	4806	1097	5987	3548	4026	1010	5771	3935	765	2986	4489	3584	3684	5841	5468	5433	5599	4208	4959	3026	5608	612	2849	586	3295	539	722	1117	4550	1557	406	4060	5067	2727	1868	4211	1858	1252	493	3720	5825	798	110	6012	2625	4913	4685	3732	2643	579	3988	1277	1465	2118	4946	1285	3066	1988	730	5842	373	2393	3330	110
5877	2058	2318	5927	4471	5325	5640	3288	1315	6106	1527	1417	734	2162	1480	2525	126	4749	1792	4661	1592	4277	2891	447	178	2670	3435	5025	5146	370	4110	4833	5790	4113	2066	4755	205	5058	880	4955	4440	433	4968	3104	252	5670	3296	2694	4878	5783	3618	867	4194	5995	692	1665	2086	4289	960	4223	809	2456	2796	5902	4152	5463	194	2144	2807	5266	2788	4056	3602	5929	125	3032	338	5335	3369	124	131	1188	4564	2224	1199	418	3524	4178	1991	3606	3553	4421	769	1818	1392	110	5799	3832	431	631	2607	3668	1907	3391	6027	287	1276	4742	2364	1159	1643
5718	3718	2832	144	410	5467	5494	3779	4004	1527	6106	3014	4612	5364	5028	5969	1262	286	3913	2889	2789	2666	4513	3734	4647	389	1746	5030	2521	1388	110	4462	2035	426	1758	2993	3079	1069	3231	2606	5688	4904	2418	2374	5982	1090	572	1782	4540	5639	114	4883	4369	3326	5910	3906	4321	5655	3438	2233	3219	5405	2210	5817	3925	4587	5684	3500	1094	2719	5942	5596	3474	458	2864	2263	5302	2558	705	972	5882	2781	6054	2587	3977	5907	5638	1348	2057	1037	3535	2480	4418	1524	2530	4031	588	5412	4437	2865	2859	4487	2117	4090	2844	1381	209	1785	5290	1542	5547
3527	950	3169	2461	5921	5759	5338	6058	2383	1417	3014	6106	2923	849	4070	3167	2627	4686	1470	909	276	5019	2096	1269	3842	265	4701	3333	355	4045	3849	1323	3365	1043	3138	4384	3133	574	454	3443	567	605	5389	1500	5952	1421	3002	486	435	664	3174	5370	3287	5784	5179	4802	549	3377	2913	624	2667	2516	1710	3225	2675	1611	4929	1331	5084	424	4097	1672	975	1970	1763	1808	3360	5779	5374	3781	2925	1171	3413	4066	4426	5513	5201	400	4133	4619	1579	5330	4692	2433	1016	5870	110	4275	4532	3215	434	1314	4975	5410	5829	1890	3804	3895	4752	1327	735
4898	3891	3614	5861	3941	3625	773	2684	2938	734	4612	2923	6106	5635	3090	1654	4035	4887	4771	3834	3033	496	4665	3740	3747	6017	5349	241	6050	2297	3252	224	239	3129	1533	4720	110	173	940	1039	3107	5677	110	2752	5149	5892	5532	3456	3820	1011	213	324	857	1574	2722	2794	1324	2984	5265	1999	3899	4444	1795	4846	5333	5687	5170	4143	2491	4818	2647	6005	3591	6059	1713	4767	3794	4322	1201	4166	5422	5314	5939	110	3259	3791	4479	2342	4667	3191	1714	1718	745	1387	622	327	3599	4659	4879	1060	4191	118	4037	5093	4922	6049	4484	5656	780	1148	3573
2034	3159	5240	5836	2430	881	1153	2392	5026	2162	5364	849	5635	6106	474	1071	1506	2136	5114	4518	3185	3364	375	1564	640	4510	2649	6032	529	3886	933	1879	5649	670	5956	4362	1226	3534	2947	1551	232	5216	3943	1625	5096	1800	772	4825	256	3649	1749	3049	3047	4529	5724	4458	665	5006	3244	3821	5725	2738	618	1883	6095	5458	6055	166	1832	4344	2106	4455	1605	1119	5271	6093	1546	4305	1044	885	628	2609	1839	5945	4169	3616	5278	3583	4076	110	3910	4932	2046	1793	3290	5794	1444	1281	249	5559	1820	4699	2239	3542	176	4237	5833	750	5453	423	497
302	1509	983	4122	379	4688	2200	110	4673	1480	5028	4070	3090	474	6106	3092	1815	5875	4644	480	3581	110	5038	723	1769	264	5219	1384	3494	4521	2515	1664	3853	6068	2414	5539	864	3815	5510	2823	1013	941	1954	889	5198	814	1877	4074	5385	2811	2774	2381	3383	5476	3028	1264	3328	616	3587	4638	879	5434	5040	662	1882	2138	5595	2049	4944	961	1976	4745	5605	5455	201	110	839	4872	1357	6061	3803	337	989	5354	1317	1061	4834	5332	3188	110	1591	4493	1501	3879	1604	3507	1192	3459	4476	5035	4283	3598	1108	5633	110	3704	987	2939	1855	5664	5538
1821	3280	2577	3204	2866	2432	719	3317	207	2525	5969	3167	1654	1071	3092	6106	4287	321	5348	2370	5690	6075	4580	4736	1128	2841	5103	2349	5186	1125	5560	848	4768	1984	5618	3431	1857	141	2706	1934	4674	3091	5606	4602	1478	2465	1910	4272	5867	3780	2067	272	6039	5699	1410	5981	5163	5232	1445	5484	3461	770	3131	5737	4360	2060	1965	110	2299	2592	4481	5740	2101	3857	3632	4291	2838	981	3023	3699	4721	683	216	110	1093	4296	2112	5097	1416	220	470	5262	2760	4707	5632	1217	1520	4033	1367	2054	2353	891	2834	4915	471	5009	5920	4101	2842	1739	5448
6091	2059	3876	4303	3429	2337	2177	2332	4029	126	1262	2627	4035	1506	1815	4287	6106	1208	2695	3715	110	4214	2354	5139	2583	1330	2408	4366	2710	2164	4631	5185	2818	3195	3470	4379	5291	4495	5512	5474	812	2519	758	436	328	2585	5746	1328	167	1893	1408	5993	3350	3841	1254	726	3924	4571	2896	3106	5319	3214	3763	5116	2723	1757	4982	1121	641	2466	2881	4207	4705	5242	2610	1828	2206	3063	3388	5743	1502	4567	4212	3447	2817	139	3213	5876	1676	1690	1906	1197	3692	4202	2657	2198	5749	3027	1735	1405	2688	5239	2733	3048	3694	4714	1706	3182	1642	4368	3136
5456	3003	4073	3130	3446	2111	3016	755	4278	4749	286	4686	4887	2136	5875	321	1208	6106	143	5580	4419	2754	3638	4065	1771	3755	6084	5495	1887	828	1034	5217	2813	3565	2509	2579	3183	1700	2909	912	5404	2023	4480	6099	5556	3035	4537	4167	372	2103	668	1729	1845	2422	1902	5529	2732	1819	1635	110	1228	110	5871	1459	510	4994	1874	2503	5792	5004	1899	5909	2201	1789	2012	4592	1439	884	1229	2537	2184	2821	2529	5574	3013	3837	3248	4951	5615	5071	444	3465	4225	2677	440	4993	3619	837	1914	3893	793	715	2156	5429	2507	1051	3806	974	432	2910	1711
2451	2090	110	5011	2532	4584	4468	5593	4952	1792	3913	1470	4771	5114	4644	5348	2695	143	6106	1230	3568	3436	589	5339	4147	289	5065	5392	4285	5767	1660	1182	5564	2731	1675	5950	1755	3862	5237	1929	2969	5407	163	309	2167	5277	2697	5344	4712	3890	5801	3114	633	4727	182	4819	2494	1816	3761	1073	4737	4762	3702	5220	2953	5824	4799	521	4057	3724	2654	3986	3721	2459	1767	3654	1905	659	3885	5778	4079	110	5323	2033	4763	4709	2188	2689	1305	3748	349	6090	4199	4246	1986	1076	3467	3303	1398	4546	3315	1943	1048	403	3228	1851	193	2894	6065	5955	2974
1027	4075	1908	871	1231	3368	4547	110	3307	4661	2889	909	3834	4518	480	2370	3715	5580	1230	6106	5306	1937	2985	5292	301	1875	3074	3909	368	4798	3072	1251	5051	1462	4921	3818	5978	4758	5162	2251	5503	2955	2208	4280	4562	5818	5644	2784	6016	5486	5730	4862	3809	4501	1941	3128	4840	5321	4427	2142	4186	2850	5294	1634	2368	5912	3508	5685	5128	2324	4080	2021	5365	731	4693	3201	1511	5669	1354	346	4649	620	1161	4351	3665	4111	1745	2152	4265	944	2078	708	3348	5681	134	369	2234	148	4394	1933	1338	2531	110	1553	3695	1797	110	4884	4332	2628	3117
