1276	734	307	552	1150	544	1097	945	276	1058	718	589	541	1197	726	328	679	789	629	1047	877	1096	352	329	936	338	404	927	1021	134	1086	706	1190	1128	107	1236	247	1018	459	553	865	1212	784	388	621	188	1122	777	1028	50	723
734	1276	462	437	318	102	826	246	979	1140	1093	141	426	703	238	129	907	90	688	986	1110	435	1045	466	343	894	417	1152	96	889	1118	622	770	664	992	799	570	631	815	1210	512	50	930	1053	591	514	666	161	1033	50	1030
307	462	1276	558	347	959	944	321	1125	1105	450	1162	277	212	176	1232	713	984	606	719	497	1271	1004	50	685	408	1244	1068	561	1243	484	1062	964	530	1191	707	678	519	648	1089	551	925	587	1218	890	717	1074	545	194	903	951
552	437	558	1276	876	739	912	76	401	467	849	684	823	259	586	837	529	1042	1170	93	638	562	676	759	1163	928	813	50	475	262	1041	1167	643	715	500	1095	50	699	873	481	977	70	149	1248	914	442	1011	633	457	1201	68
1150	318	347	876	1276	884	1184	1149	1008	468	1092	627	879	409	605	527	1101	174	1249	341	698	1225	455	479	487	427	204	705	310	911	829	939	384	412	640	316	1031	695	566	72	254	269	920	1050	236	95	809	84	50	834	692
544	102	959	739	884	1276	62	1141	991	769	818	239	942	420	1240	618	50	77	938	1102	748	261	869	886	840	549	1133	994	1072	135	682	168	1064	83	831	667	1116	832	881	315	701	482	946	230	291	774	522	1144	1154	702	1188
1097	826	944	912	1184	62	1276	1039	379	493	1215	932	370	993	123	747	501	465	1057	819	228	801	361	488	1209	779	601	564	1228	574	344	537	542	584	402	1151	223	1100	569	180	856	965	297	565	284	1022	704	1175	364	50	209
945	246	321	76	1149	1141	1039	1276	137	730	836	515	697	1181	1044	454	410	845	757	1259	681	1205	883	1148	838	1088	220	430	302	1143	75	654	1075	1198	641	1196	1138	363	671	620	909	760	694	824	82	646	153	159	50	241	657
276	979	1125	401	1008	991	379	137	1276	105	969	538	814	766	798	355	563	1014	298	859	1131	754	1203	848	52	415	796	1164	988	50	190	1104	411	71	327	843	956	611	300	524	916	1026	520	50	937	63	513	78	169	613	445
1058	1140	1105	467	468	769	493	730	105	1276	57	1067	1183	375	820	987	1017	696	1160	506	636	312	1013	957	691	69	765	383	1221	438	359	351	581	827	296	393	1065	424	539	339	571	1247	167	182	1130	326	502	1182	50	728	458
718	1093	450	849	1092	818	1215	836	969	57	1276	155	1009	510	776	842	444	54	788	187	901	1219	521	644	251	1208	610	1132	267	143	295	560	863	817	1200	440	1245	50	895	441	585	935	885	710	963	953	1066	144	1117	115	887
589	141	1162	684	627	239	932	515	538	1067	155	1276	79	1180	602	1077	822	191	101	1015	281	738	130	490	1186	744	658	940	650	195	1007	92	222	50	615	511	61	1171	1189	1242	112	1056	740	1091	974	1173	1224	854	816	624	989
541	426	277	823	879	942	370	697	814	1183	1009	79	1276	373	314	802	1063	171	177	362	378	775	452	489	821	50	227	366	763	892	590	1085	731	275	773	1153	921	711	689	162	156	446	1107	369	812	1207	1137	1165	116	1112	673
1197	703	212	259	409	420	993	1181	766	375	510	1180	373	1276	594	1019	872	285	470	160	805	243	138	434	478	662	1078	428	1059	249	906	400	50	390	1147	399	1199	604	179	1213	268	335	1273	1264	949	166	575	786	917	131	900
726	238	176	586	605	1240	123	1044	798	820	776	602	314	594	1276	178	958	727	1108	785	126	50	346	414	546	1252	918	598	337	1269	395	924	787	793	653	145	923	528	125	397	469	124	1054	106	192	1124	714	533	357	133	749
328	129	1232	837	527	618	747	454	355	987	842	1077	802	1019	178	1276	50	614	413	1267	132	800	55	1020	304	634	348	720	274	1237	722	609	81	573	905	803	265	1121	165	1016	1010	536	1098	1111	725	50	683	596	855	651	1202
679	907	713	529	1101	50	501	410	563	1017	444	822	1063	872	958	50	1276	751	382	764	830	224	1272	791	245	422	147	151	532	385	1129	839	626	294	1230	1157	680	476	313	597	652	51	266	1211	778	256	576	50	50	80	50
789	90	984	1042	174	77	465	845	1014	696	54	191	171	285	727	614	751	1276	686	882	762	623	50	498	374	320	50	464	1193	782	504	1040	862	50	50	1261	50	184	804	665	1035	790	148	1194	1234	752	146	463	1123	1106	595
629	688	606	1170	1249	938	1057	757	298	1160	788	101	177	470	1108	413	382	686	1276	418	50	354	758	394	780	783	332	867	517	1060	392	421	353	283	1127	1217	1119	372	303	340	858	371	172	386	127	210	1206	1231	358	232	202
1047	986	719	93	341	1102	819	1259	859	506	187	1015	362	160	785	1267	764	882	418	1276	806	729	221	1246	50	1115	970	53	674	1185	675	669	1204	868	451	207	50	742	559	86	1055	904	1051	753	273	768	387	952	550	1223	794
877	1110	497	638	698	748	228	681	1131	636	901	281	378	805	126	132	830	762	50	806	1276	771	1268	453	50	206	795	1027	499	109	950	258	968	472	716	712	860	449	781	557	947	231	1255	505	272	934	659	543	416	113	954
1096	435	1271	562	1225	261	801	1205	754	312	1219	738	775	243	50	800	224	623	354	729	771	1276	1254	647	1176	242	600	225	317	1172	1001	50	1270	333	117	271	966	229	1192	218	743	108	1222	118	625	767	447	260	88	1274	324
352	1045	1004	676	455	869	361	883	1203	1013	521	130	452	138	346	55	1272	50	758	221	1268	1254	1276	1260	516	290	670	1265	931	578	1090	547	1179	279	91	1037	152	507	687	1043	1155	1275	908	995	270	436	1178	1266	1061	1087	639
329	466	50	759	479	886	488	1148	848	957	644	490	489	434	414	1020	791	498	394	1246	453	647	1260	1276	264	642	531	97	1142	709	973	471	721	976	579	263	741	1071	139	962	580	535	870	983	926	50	198	319	508	1166	492
936	343	685	1163	487	840	1209	838	52	691	251	1186	821	478	546	304	245	374	780	50	50	1176	516	264	1276	1099	119	603	342	473	982	1034	567	163	735	1174	1257	483	1000	391	219	971	50	1003	50	189	356	73	737	345	474
338	894	408	928	427	549	779	1088	415	69	1208	744	50	662	1252	634	422	320	783	1115	206	242	290	642	1099	1276	1094	431	1070	398	244	425	807	50	142	893	1187	847	367	850	990	89	1251	556	978	810	857	208	851	588	941
404	417	1244	813	204	1133	601	220	796	765	610	658	227	1078	918	348	147	50	332	970	795	600	670	531	119	1094	1276	864	175	309	308	248	67	693	235	875	1195	226	1134	755	100	64	240	1233	1168	985	311	201	461	1146	913
927	1152	1068	50	705	994	564	430	1164	383	1132	940	366	428	598	720	151	464	867	53	1027	225	1265	97	603	431	864	1276	899	874	902	164	214	111	1049	649	286	975	828	110	1025	140	690	1048	99	792	74	577	403	1220	50
1021	96	561	475	310	1072	1228	302	988	1221	267	650	763	1059	337	274	532	1193	517	674	499	317	931	1142	342	1070	175	899	1276	50	215	1036	1256	104	443	948	257	485	306	331	433	612	672	632	98	456	866	60	1120	58	158
134	889	1243	262	911	135	574	1143	50	438	143	195	892	249	1269	1237	385	782	1060	1185	109	1172	578	709	473	398	309	874	50	1276	592	630	888	1109	1103	477	196	334	733	128	486	50	1263	1241	1082	1052	50	761	540	253	1262
1086	1118	484	1041	829	682	344	75	190	359	295	1007	590	906	395	722	1129	504	392	675	950	1001	1090	973	982	244	308	902	215	592	1276	1136	213	234	120	185	301	203	56	1002	960	1024	50	252	1139	211	233	871	1226	377	407
706	622	1062	1167	939	168	537	654	1104	351	560	92	1085	400	924	609	839	1040	421	669	258	50	547	471	1034	425	248	164	1036	630	1136	1276	50	635	1161	1005	429	292	282	745	955	380	708	981	1012	915	121	216	526	237	593
1190	770	964	643	384	1064	542	1075	411	581	863	222	731	50	787	81	626	862	353	1204	968	1270	1179	721	567	807	67	214	1256	888	213	50	1276	323	1081	183	1258	103	349	852	525	50	200	1169	700	880	66	1216	724	619	50
1128	664	530	715	412	83	584	1198	71	827	817	50	275	390	793	573	294	50	283	868	472	333	279	976	163	50	693	111	104	1109	234	635	323	1276	1235	933	1069	898	250	919	1073	568	381	288	891	114	205	406	289	1076	59
107	992	1191	500	640	831	402	641	327	296	1200	615	773	1147	653	905	1230	50	1127	451	716	117	91	579	735	142	235	1049	443	1103	120	1161	1081	1235	1276	65	157	396	961	980	1229	518	1023	846	496	878	656	1084	480	181	922
1236	799	707	1095	316	667	1151	1196	843	393	440	511	1153	399	145	803	1157	1261	1217	207	712	271	1037	263	1174	893	875	649	948	477	185	1005	183	933	65	1276	150	154	299	645	929	376	278	85	419	50	336	293	1032	628	835
247	570	678	50	1031	1116	223	1138	956	1065	1245	61	921	1199	923	265	680	50	1119	50	860	966	152	741	1257	1187	1195	286	257	196	301	429	1258	1069	157	150	1276	405	736	1083	583	1113	732	389	967	825	491	423	772	1239	368
1018	631	519	699	695	832	1100	363	611	424	50	1171	711	604	528	1121	476	184	372	742	449	229	507	1071	483	847	226	975	485	334	203	292	103	898	396	154	405	1276	50	1158	616	509	668	617	599	495	608	897	1214	87	746
459	815	648	873	566	881	569	671	300	539	895	1189	689	179	125	165	313	804	303	559	781	1192	687	139	1000	367	1134	828	306	733	56	282	349	250	961	299	736	50	1276	1238	808	255	322	996	1227	325	50	197	607	910	943
553	1210	1089	481	72	315	180	620	524	339	441	1242	162	1213	397	1016	597	665	340	86	557	218	1043	962	391	850	755	110	331	128	1002	745	852	919	980	645	1083	1158	1238	1276	50	1145	1126	572	1156	50	896	844	998	554	494
865	512	551	977	254	701	856	909	916	571	585	112	156	268	469	1010	652	1035	858	1055	947	743	1155	580	219	990	100	1025	433	486	960	955	525	1073	1229	929	583	616	808	50	1276	534	1079	1006	972	330	655	555	1029	1080	287
1212	50	925	70	269	482	965	760	1026	1247	935	1056	446	335	124	536	51	790	371	904	231	108	1275	535	971	89	64	140	612	50	1024	380	50	568	518	376	1113	509	255	1145	534	1276	170	1046	1253	677	853	173	750	365	503
784	930	587	149	920	946	297	694	520	167	885	740	1107	1273	1054	1098	266	148	172	1051	1255	1222	908	870	50	1251	240	690	672	1263	50	708	200	381	1023	278	732	668	322	1126	1079	170	1276	1159	136	217	448	660	1177	94	548
388	1053	1218	1248	1050	230	565	824	50	182	710	1091	369	1264	106	1111	1211	1194	386	753	505	118	995	983	1003	556	1233	1048	632	1241	252	981	1169	288	846	85	389	617	996	572	1006	1046	1159	1276	186	841	122	1250	756	305	811
621	591	890	914	236	291	284	82	937	1130	963	974	812	949	192	725	778	1234	127	273	272	625	270	926	50	978	1168	99	98	1082	1139	1012	700	891	496	419	967	599	1227	1156	972	1253	136	186	1276	360	997	1135	460	637	833
188	514	717	442	95	774	1022	646	63	326	953	1173	1207	166	1124	50	256	752	210	768	934	767	436	50	189	810	985	792	456	1052	211	915	880	114	878	50	825	495	325	50	330	677	217	841	360	1276	280	861	432	199	523
1122	666	1074	1011	809	522	704	153	513	502	1066	1224	1137	575	714	683	576	146	1206	387	659	447	1178	198	356	857	311	74	866	50	233	121	66	205	656	336	491	608	50	896	655	853	448	122	997	280	1276	582	1038	999	1114
777	161	545	633	84	1144	1175	159	78	1182	144	854	1165	786	533	596	50	463	1231	952	543	260	1266	319	73	208	201	577	60	761	871	216	1216	406	1084	293	423	897	197	844	555	173	660	1250	1135	861	582	1276	350	193	439
1028	1033	194	457	50	1154	364	50	169	50	1117	816	116	917	357	855	50	1123	358	550	416	88	1061	508	737	851	461	403	1120	540	1226	526	724	289	480	1032	772	1214	607	998	1029	750	1177	756	460	432	1038	350	1276	797	663
50	50	903	1201	834	702	50	241	613	728	115	624	1112	131	133	651	80	1106	232	1223	113	1274	1087	1166	345	588	1146	1220	58	253	377	237	619	1076	181	628	1239	87	910	554	1080	365	94	305	637	199	999	193	797	1276	661
723	1030	951	68	692	1188	209	657	445	458	887	989	673	900	749	1202	50	595	202	794	954	324	639	492	474	941	913	50	158	1262	407	593	50	59	922	835	368	746	943	494	287	503	548	811	833	523	1114	439	663	661	1276
