821	305	588	700	630	348	136	328	85	715	505	450	338	40	558	627	582	514	184	709	769	341	701	702	128	600	281	342	283	154	576	675	807	577	707	356	40	679	337	174	207
305	821	658	646	541	171	653	139	122	280	434	311	636	694	427	581	539	513	598	299	159	397	774	741	760	340	536	258	485	420	112	722	230	533	65	425	740	595	40	729	431
588	658	821	285	618	40	585	718	818	759	654	721	164	528	414	40	509	278	203	791	294	622	57	820	332	660	40	597	224	266	288	574	599	553	592	357	676	474	91	327	73
700	646	285	821	152	276	274	101	109	158	245	220	383	442	566	543	44	696	265	462	567	681	625	772	187	453	633	40	53	560	46	808	449	92	251	751	438	766	40	248	493
630	541	618	152	821	698	452	725	806	393	735	155	87	259	297	731	97	648	212	204	373	782	506	359	147	464	246	482	146	173	568	437	40	40	376	309	189	456	210	160	89
348	171	40	276	698	821	565	460	271	714	409	819	186	629	273	716	732	40	813	669	250	140	70	40	368	609	385	604	685	201	227	810	463	334	98	191	157	138	277	764	67
136	653	585	274	452	565	821	40	730	40	526	302	534	69	308	382	81	817	347	298	515	790	489	275	510	143	377	586	260	74	628	478	182	353	333	371	86	788	477	269	523
328	139	718	101	725	460	40	821	507	778	530	195	501	170	403	90	525	402	181	40	608	331	228	814	615	215	670	131	411	546	461	395	775	532	370	64	232	104	688	350	289
85	122	818	109	806	271	730	507	821	439	754	43	315	596	130	396	664	279	768	229	416	388	40	502	193	247	267	429	472	479	162	223	710	651	317	749	394	559	459	780	40
715	280	759	158	393	714	40	778	439	821	237	432	593	284	217	673	713	445	540	179	522	322	76	378	369	473	491	492	118	639	535	705	177	579	708	524	516	467	620	256	816
505	434	654	245	735	409	526	530	754	237	821	607	51	785	268	466	313	781	291	306	219	301	40	176	307	242	610	107	783	550	498	561	571	202	704	511	88	738	520	594	642
450	311	721	220	155	819	302	195	43	432	607	821	418	682	79	198	495	40	40	222	59	531	804	589	659	167	545	183	253	632	56	61	484	50	119	295	406	282	200	326	196
338	636	164	383	87	186	534	501	315	593	51	418	821	635	243	652	661	361	613	770	117	319	40	692	95	77	787	490	40	362	48	126	683	412	815	789	455	166	436	205	798
40	694	528	442	259	629	69	170	596	284	785	682	635	821	303	569	372	413	262	643	40	796	287	254	367	135	270	480	296	156	703	40	792	96	756	771	494	125	631	668	433
558	427	414	566	297	273	308	403	130	217	268	79	243	303	821	94	706	300	428	424	320	656	391	761	40	687	695	487	591	587	518	476	811	206	83	686	199	415	606	734	649
627	581	40	543	731	716	382	90	396	673	466	198	652	569	94	821	345	647	422	208	723	763	809	66	161	405	231	733	263	40	529	500	103	325	321	584	236	110	454	389	563
582	539	509	44	97	732	81	525	664	713	313	495	661	372	706	345	821	762	63	100	363	619	755	99	40	40	150	400	677	805	71	572	601	441	724	488	374	329	521	42	41
514	513	278	696	648	40	817	402	279	445	781	40	361	413	300	647	762	821	225	106	799	747	423	133	47	538	745	180	111	611	123	720	728	407	358	72	75	426	216	335	408
184	598	203	265	212	813	347	181	768	540	291	40	613	262	428	422	63	225	821	657	401	650	551	548	557	786	192	638	626	655	443	120	141	197	719	153	641	457	665	537	354
709	299	791	462	204	669	298	40	229	179	306	222	770	643	424	208	100	106	657	821	185	336	84	542	169	40	346	264	726	55	366	527	739	547	40	379	744	697	310	102	244
769	159	294	567	373	250	515	608	416	522	219	59	117	40	320	723	363	799	401	185	821	272	678	447	504	794	767	440	312	634	113	115	612	750	512	352	78	662	40	784	188
341	397	622	681	782	140	790	331	388	322	301	531	319	796	656	763	619	747	650	336	272	821	40	318	468	444	519	616	137	570	239	121	233	190	663	451	175	779	471	211	387
701	774	57	625	506	70	489	228	40	76	40	804	40	287	391	809	755	423	551	84	678	40	821	349	621	399	458	45	743	58	380	564	711	712	777	40	194	417	343	62	255
702	741	820	772	359	40	275	814	502	378	176	589	692	254	761	66	99	133	548	542	447	318	349	821	465	82	727	742	293	226	151	68	60	753	645	674	218	384	172	499	257
128	760	332	187	147	368	510	615	193	369	307	659	95	367	40	161	40	47	557	169	504	468	621	465	821	575	573	802	261	421	40	614	351	178	448	386	80	776	314	410	40
600	340	660	453	464	609	143	215	247	473	242	167	77	135	687	405	40	538	786	40	794	444	399	82	575	821	496	419	49	475	168	671	221	503	508	666	430	554	773	249	105
281	536	40	633	246	385	377	670	267	491	610	545	787	270	695	231	150	745	192	346	767	519	458	727	573	496	821	238	330	339	483	746	672	40	624	797	398	40	737	517	375
342	258	597	40	482	604	586	131	429	492	107	183	490	480	487	733	400	180	638	264	440	616	45	742	802	419	238	821	690	323	213	54	481	40	469	355	93	324	145	108	605
283	485	224	53	146	685	260	411	472	118	783	253	40	296	591	263	677	111	626	726	312	137	743	293	261	49	330	690	821	748	717	680	134	148	801	640	793	381	765	699	486
154	420	266	560	173	201	74	546	479	639	550	632	362	156	587	40	805	611	655	55	634	570	58	226	421	475	339	323	748	821	40	583	752	578	344	552	304	129	637	758	286
576	112	288	46	568	227	628	461	162	535	498	56	48	703	518	529	71	123	443	366	113	239	380	151	40	168	483	213	717	40	821	623	116	124	555	556	812	470	365	40	52
675	722	574	808	437	810	478	395	223	705	561	61	126	40	476	500	572	720	120	527	115	121	564	68	614	671	746	54	680	583	623	821	404	292	562	392	144	214	390	644	617
807	230	599	449	40	463	182	775	710	177	571	484	683	792	811	103	601	728	141	739	612	233	711	60	351	221	672	481	134	752	116	404	821	360	435	252	549	497	689	544	132
577	533	553	92	40	334	353	532	651	579	202	50	412	96	206	325	441	407	197	547	750	190	712	753	178	503	40	40	148	578	124	292	360	821	667	757	580	234	235	693	446
707	65	592	251	376	98	333	370	317	708	704	119	815	756	83	321	724	358	719	40	512	663	777	645	448	508	624	469	801	344	555	562	435	667	821	602	209	241	795	142	163
356	425	357	751	309	191	371	64	749	524	511	295	789	771	686	584	488	72	153	379	352	451	40	674	386	666	797	355	640	552	556	392	252	757	602	821	590	240	803	290	316
40	740	676	438	189	157	86	232	394	516	88	406	455	494	199	236	374	75	641	744	78	175	194	218	80	430	398	93	793	304	812	144	549	580	209	590	821	364	149	114	691
679	595	474	766	456	138	788	104	559	467	738	282	166	125	415	110	329	426	457	697	662	779	417	384	776	554	40	324	381	129	470	214	497	234	241	240	364	821	165	736	800
337	40	91	40	210	277	477	688	459	620	520	200	436	631	606	454	521	216	665	310	40	471	343	172	314	773	737	145	765	637	365	390	689	235	795	803	149	165	821	127	603
174	729	327	248	160	764	269	350	780	256	594	326	205	668	734	389	42	335	537	102	784	211	62	499	410	249	517	108	699	758	40	644	544	693	142	290	114	736	127	821	684
207	431	73	493	89	67	523	289	40	816	642	196	798	433	649	563	41	408	354	244	188	387	255	257	40	105	375	605	486	286	52	617	132	446	163	316	691	800	603	684	821
