1276	765	891	920	376	153	337	1150	661	573	715	877	1161	222	812	1016	50	523	1234	994	513	678	1183	558	704	853	802	509	214	922	120	781	882	1121	861	588	494	756	654	830	78	50	51	1252	867	279	847	169	636	80	798
765	1276	61	229	773	200	385	74	1148	1163	1210	879	382	1072	1034	499	373	1240	703	1001	406	1010	978	50	960	82	1147	1237	927	712	907	298	361	1019	550	1145	716	789	446	297	1123	1033	917	1077	1213	92	1130	578	714	512	299
891	61	1276	649	1235	303	76	401	105	187	1120	780	409	939	876	132	309	107	158	885	795	1146	462	50	388	241	1003	348	955	273	1082	218	811	255	221	826	98	272	1217	380	488	1099	461	89	639	416	805	591	434	456	689
920	229	649	1276	321	50	956	1041	1239	761	554	347	770	50	526	157	264	884	1101	682	219	143	873	1176	156	543	231	1193	551	1202	1261	290	727	135	420	607	371	838	53	688	274	338	1055	767	352	945	585	690	235	1110	1095
376	773	1235	321	1276	896	111	458	276	192	50	909	571	584	739	390	784	1029	670	1079	249	1028	779	633	1179	902	1009	285	806	213	248	1165	50	695	1118	582	620	1232	383	996	562	600	698	934	1267	485	428	412	313	972	99
153	200	303	50	896	1276	638	577	1061	664	1159	854	179	378	364	634	1117	1181	1162	408	999	563	449	647	648	836	971	197	936	344	1043	1097	393	1013	895	286	56	88	271	310	71	1111	220	728	117	538	203	322	510	239	245
337	385	76	956	111	638	1276	1070	840	1089	949	1046	1011	1227	946	659	421	844	1257	545	59	1093	897	518	799	997	858	904	1054	334	725	710	888	788	890	1271	534	175	50	762	1229	50	622	419	326	730	581	268	766	1248	832
1150	74	401	1041	458	577	1070	1276	202	97	1243	115	50	804	708	437	724	359	391	490	152	425	476	1246	886	427	839	1074	597	717	771	180	586	951	642	601	87	984	790	1138	966	1157	491	778	261	275	887	721	340	1215	1244
661	1148	105	1239	276	1061	840	202	1276	501	500	190	177	569	114	1156	103	1060	50	952	842	1177	167	301	915	269	259	121	658	199	280	1056	1250	900	529	50	898	216	1258	643	191	757	1180	414	460	1066	354	954	1259	331	1175
573	1163	187	761	192	664	1089	97	501	1276	256	758	1102	948	137	726	294	632	567	1208	73	723	536	50	196	507	892	240	50	1216	384	1201	926	537	786	50	576	457	466	1116	1247	55	800	146	974	747	834	151	204	977	1026
