466	30	240	405	279	244	448	210	294	389	248	455	220	299	461	82	154	258	277	391	288	344	101	223	328	440	47	191	169	53	175
30	466	422	30	280	427	400	116	250	334	85	436	414	194	80	263	318	346	74	140	99	352	292	108	58	363	242	69	45	281	136
240	422	466	403	357	190	207	135	353	366	387	453	410	161	30	211	369	37	174	176	72	172	160	268	33	447	367	185	255	257	311
405	30	403	466	30	76	421	331	449	361	430	221	312	406	73	339	441	383	65	412	354	162	450	229	359	77	232	171	165	30	118
279	280	357	30	466	222	310	265	193	446	166	432	236	149	373	213	168	117	88	358	86	67	201	109	184	424	143	226	304	443	123
244	427	190	76	222	466	134	137	459	362	332	208	418	370	433	342	61	87	142	120	147	337	30	272	91	145	206	457	57	111	55
448	400	207	421	310	134	466	214	274	30	122	96	397	338	290	251	36	368	301	241	253	313	52	158	115	420	303	407	282	382	83
210	116	135	331	265	137	214	466	31	186	30	413	319	267	415	386	380	39	167	270	30	438	59	138	259	126	199	343	252	212	30
294	250	353	449	193	459	274	31	466	377	315	30	84	110	30	48	238	152	155	384	239	305	388	189	30	105	50	437	30	287	54
389	334	366	361	446	362	30	186	377	466	43	81	30	64	351	151	326	30	218	297	456	336	289	431	355	401	30	285	419	30	398
248	85	387	430	166	332	122	30	315	43	466	103	163	349	62	428	460	381	360	356	416	107	327	348	127	465	404	228	157	40	49
455	436	453	221	432	208	96	413	30	81	103	466	375	445	434	254	247	63	200	429	385	345	291	30	97	30	150	435	130	56	260
220	414	410	312	236	418	397	319	84	30	163	375	466	298	227	187	302	275	197	439	141	203	90	89	306	284	156	234	295	451	196
299	194	161	406	149	370	338	267	110	64	349	445	298	466	195	30	408	390	231	178	463	314	300	296	164	256	371	106	30	347	452
461	80	30	73	373	433	290	415	30	351	62	434	227	195	466	224	235	444	378	325	78	131	442	464	237	180	307	153	217	148	30
82	263	211	339	213	342	251	386	48	151	428	254	187	30	224	466	393	278	320	68	119	341	70	32	121	44	209	321	324	423	113
154	318	369	441	168	61	36	380	238	326	460	247	302	408	235	393	466	276	30	92	102	30	173	233	93	177	30	100	426	266	202
258	346	37	383	117	87	368	39	152	30	381	63	275	390	444	278	276	466	322	30	114	144	66	246	462	94	261	95	273	181	198
277	74	174	65	88	142	301	167	155	218	360	200	197	231	378	320	30	322	466	283	38	124	417	454	183	458	316	132	98	323	188
391	140	176	412	358	120	241	270	384	297	356	429	439	178	325	68	92	30	283	466	269	372	128	182	170	376	249	350	340	179	264
288	99	72	354	86	147	253	30	239	456	416	385	141	463	78	119	102	114	38	269	466	42	30	243	411	396	262	30	125	330	335
344	352	172	162	67	337	313	438	305	336	107	345	203	314	131	341	30	144	124	372	42	466	51	192	333	129	112	364	34	35	293
101	292	160	450	201	30	52	59	388	289	327	291	90	300	442	70	173	66	417	128	30	51	466	46	225	205	139	309	308	146	409
223	108	268	229	109	272	158	138	189	431	348	30	89	296	464	32	233	246	454	182	243	192	46	466	230	133	402	394	215	204	41
328	58	33	359	184	91	115	259	30	355	127	97	306	164	237	121	93	462	183	170	411	333	225	230	466	317	30	286	271	216	245
440	363	447	77	424	145	420	126	105	401	465	30	284	256	180	44	177	94	458	376	396	129	205	133	317	466	365	379	399	329	60
47	242	367	232	143	206	303	199	50	30	404	150	156	371	307	209	30	261	316	249	262	112	139	402	30	365	466	79	104	71	395
191	69	185	171	226	457	407	343	437	285	228	435	234	106	153	321	100	95	132	350	30	364	309	394	286	379	79	466	392	374	219
169	45	255	165	304	57	282	252	30	419	157	130	295	30	217	324	426	273	98	340	125	34	308	215	271	399	104	392	466	75	159
53	281	257	30	443	111	382	212	287	30	40	56	451	347	148	423	266	181	323	179	330	35	146	204	216	329	71	374	75	466	425
175	136	311	118	123	55	83	30	54	398	49	260	196	452	30	113	202	198	188	264	335	293	409	41	245	60	395	219	159	425	466
