821	417	142	711	214	378	341	462	733	196	114	48	669	499	625	40	199	750	107	798	713	40	475	658	63	356	695	40	778	300	217	775	512	599	227	346	478	754	294	809	654
417	821	394	770	353	615	786	522	698	556	668	179	70	702	782	103	517	40	576	140	588	213	315	509	94	474	532	40	197	281	663	336	376	424	598	647	332	546	395	590	419
142	394	821	67	573	40	721	655	582	41	636	445	819	468	144	385	338	648	518	473	143	537	375	201	131	362	173	159	650	792	40	731	736	289	714	535	602	791	247	434	329
711	770	67	821	85	732	678	639	407	40	724	95	607	379	256	482	252	550	539	693	232	45	508	215	192	90	312	671	40	584	40	807	257	766	191	345	389	794	330	388	813
214	353	573	85	821	148	589	76	561	571	278	748	630	147	612	514	327	334	369	226	542	820	40	644	683	664	802	291	696	520	175	769	152	365	529	186	595	243	387	303	109
378	615	40	732	148	821	137	662	411	279	115	117	470	596	746	405	516	318	165	314	479	585	254	127	267	310	604	342	501	99	305	174	229	309	412	617	233	230	742	675	302
341	786	721	678	589	137	821	155	496	716	779	40	483	404	749	611	180	467	597	461	806	363	790	753	780	113	472	492	804	747	756	432	541	785	579	726	679	373	789	198	97
462	522	655	639	76	662	155	821	100	382	734	548	43	40	578	183	96	796	764	150	511	337	399	241	774	384	40	51	757	628	319	705	398	120	160	98	40	220	409	456	587
733	698	582	407	561	411	496	100	821	777	391	504	439	400	666	723	172	544	288	656	476	712	767	88	538	618	313	190	684	722	40	429	40	812	401	40	177	634	204	93	413
196	556	41	40	571	279	716	382	777	821	239	564	495	222	238	272	263	568	116	562	161	569	436	40	441	276	292	293	224	622	685	275	187	425	193	81	44	623	129	151	339
114	668	636	724	278	115	779	734	391	239	821	91	489	608	135	449	87	554	620	667	195	525	340	358	672	761	374	40	372	706	169	651	465	237	497	133	168	200	218	606	744
48	179	445	95	748	117	40	548	504	564	91	821	735	262	692	580	268	72	282	182	765	426	357	457	592	225	629	414	427	752	261	805	86	40	795	209	211	531	320	270	194
669	70	819	607	630	470	483	43	439	495	489	735	821	171	221	245	344	408	308	707	250	40	510	402	605	814	367	543	466	646	136	134	271	563	60	185	139	68	74	740	163
499	702	468	379	147	596	404	40	400	222	608	262	171	821	354	609	673	464	688	396	762	624	325	265	361	296	128	745	181	234	102	348	307	459	118	431	423	549	352	370	530
625	782	144	256	612	746	749	578	666	238	135	692	221	354	821	40	216	121	145	515	521	84	316	297	600	69	551	621	560	52	285	818	670	277	40	700	494	259	519	682	817
40	103	385	482	514	405	611	183	723	272	449	580	245	609	40	821	660	616	739	737	248	66	324	53	572	577	360	574	652	80	709	477	397	490	458	89	304	333	575	540	273
199	517	338	252	327	516	180	96	172	263	87	268	344	673	216	660	821	558	112	643	40	493	130	381	162	392	704	284	359	106	442	380	526	132	188	189	386	725	350	406	40
750	40	648	550	334	318	467	796	544	568	554	72	408	464	121	616	558	821	40	301	557	815	298	124	686	485	83	306	728	244	719	371	676	368	311	249	811	437	768	524	166
107	576	518	539	369	165	597	764	288	116	620	282	308	688	145	739	112	40	821	264	450	691	657	523	255	480	715	738	430	500	528	322	760	787	65	184	567	638	776	328	253
798	140	473	693	226	314	461	150	656	562	667	182	707	396	515	737	643	301	264	821	56	641	463	481	506	57	697	708	158	274	223	202	772	661	176	246	428	207	759	40	717
713	588	143	232	542	479	806	511	476	161	195	765	250	762	521	248	40	557	450	56	821	54	603	349	61	527	64	119	154	59	235	210	40	149	125	788	141	581	251	203	659
40	213	537	45	820	585	363	337	712	569	525	426	40	624	84	66	493	815	691	641	54	821	170	101	40	62	446	286	594	208	40	228	808	507	689	410	299	40	351	454	570
475	315	375	508	40	254	790	399	767	436	340	357	510	325	316	324	130	298	657	463	603	170	821	505	619	92	610	645	420	545	280	258	438	58	491	758	266	153	435	393	40
658	509	201	215	644	127	753	241	88	40	358	457	402	265	297	53	381	124	523	481	349	101	505	821	138	40	803	627	55	799	146	694	433	559	690	164	674	104	335	743	601
63	94	131	192	683	267	780	774	538	441	672	592	605	361	600	572	162	686	255	506	61	40	619	138	821	710	771	260	637	422	78	46	421	40	614	487	498	586	108	295	593
356	474	362	90	664	310	113	384	618	276	761	225	814	296	69	577	392	485	480	57	527	62	92	40	710	821	283	75	534	126	677	566	536	547	783	73	157	178	440	591	763
695	532	173	312	802	604	472	40	313	292	374	629	367	128	551	360	704	83	715	697	64	446	610	803	771	283	821	122	486	231	626	40	111	565	718	40	751	453	110	455	699
40	40	159	671	291	342	492	51	190	293	40	414	543	745	621	574	284	306	738	708	119	286	645	627	260	75	122	821	415	71	781	326	452	816	156	269	403	451	810	236	323
778	197	650	40	696	501	804	757	684	224	372	427	466	181	560	652	359	728	430	158	154	594	420	55	637	534	486	415	821	40	502	680	366	42	364	800	681	665	583	355	703
300	281	792	584	520	99	747	628	722	622	706	752	646	234	52	80	106	244	500	274	59	208	545	799	422	126	231	71	40	821	729	755	444	123	460	513	390	633	50	653	640
217	663	40	40	175	305	756	319	40	685	169	261	136	102	285	709	442	719	528	223	235	40	280	146	78	677	626	781	502	729	821	212	533	377	701	635	720	649	797	552	784
775	336	731	807	769	174	432	705	429	275	651	805	134	348	818	477	380	371	322	202	210	228	258	694	46	566	40	326	680	755	212	821	632	727	553	242	416	206	687	801	205
512	376	736	257	152	229	541	398	40	187	465	86	271	307	670	397	526	676	760	772	40	808	438	433	421	536	111	452	366	444	533	632	821	49	77	317	383	447	40	321	793
599	424	289	766	365	309	785	120	812	425	237	40	563	459	277	490	132	368	787	661	149	507	58	559	40	547	565	816	42	123	377	727	49	821	555	418	741	488	167	290	343
227	598	714	191	529	412	579	160	401	193	497	795	60	118	40	458	188	311	65	176	125	689	491	690	614	783	718	156	364	460	701	553	77	555	821	240	105	642	79	219	448
346	647	535	345	186	617	726	98	40	81	133	209	185	431	700	89	189	249	184	246	788	410	758	164	487	73	40	269	800	513	635	242	317	418	240	821	503	47	484	730	331
478	332	602	389	595	233	679	40	177	44	168	211	139	423	494	304	386	811	567	428	141	299	266	674	498	157	751	403	681	390	720	416	383	741	105	503	821	469	613	773	631
754	546	791	794	243	230	373	220	634	623	200	531	68	549	259	333	725	437	638	207	581	40	153	104	586	178	453	451	665	633	649	206	447	488	642	47	469	821	471	443	287
294	395	247	330	387	742	789	409	204	129	218	320	74	352	519	575	350	768	776	759	251	351	435	335	108	440	110	810	583	50	797	687	40	167	79	484	613	471	821	40	347
809	590	434	388	303	675	198	456	93	151	606	270	740	370	682	540	406	524	328	40	203	454	393	743	295	591	455	236	355	653	552	801	321	290	219	730	773	443	40	821	82
654	419	329	813	109	302	97	587	413	339	744	194	163	530	817	273	40	166	253	717	659	570	40	601	593	763	699	323	703	640	784	205	793	343	448	331	631	287	347	82	821
