56	92	4
95	70	96
49	52	16
11	83	77
1	10	79
86	100	15
87	32	25
99	52	53
99	95	97
17	52	8
93	37	17
66	21	28
35	87	25
55	91	7
40	67	69
92	78	88
91	33	60
51	61	69
53	12	50
36	79	6
97	49	24
15	57	26
2	32	34
34	27	19
77	65	92
25	40	93
96	45	91
47	88	80
18	43	9
100	13	3
22	17	24
21	69	4
23	63	48
44	71	93
12	70	32
65	4	75
95	13	84
86	24	0
40	53	88
31	13	40
69	16	24
88	93	69
83	5	55
44	97	66
24	74	50
97	64	97
45	51	68
62	89	50
0	32	77
39	18	5
68	45	92
93	35	63
20	78	52
8	17	53
43	15	3
53	37	35
95	59	62
14	96	19
28	80	73
31	51	83
56	57	14
