28	13	25
2	32	59
54	23	37
52	15	30
0	12	99
56	60	9
63	40	3
13	6	41
30	72	46
90	66	87
71	34	94
65	66	32
60	1	28
23	17	32
66	87	21
34	99	61
65	8	41
55	75	72
77	84	55
63	12	24
86	91	5
70	8	91
64	83	67
92	87	76
33	90	28
50	3	25
76	96	60
53	32	15
50	67	32
11	73	13
79	17	92
32	10	39
23	34	74
16	7	90
11	32	83
54	73	68
52	75	54
56	0	66
52	67	86
34	74	3
62	40	66
20	2	22
45	68	56
33	55	22
32	52	5
42	77	66
31	38	47
64	28	24
92	36	33
66	44	3
48	88	16
81	43	42
43	45	55
6	18	97
49	72	70
22	37	84
50	62	74
36	51	88
89	33	60
72	10	100
84	70	39
62	12	22
91	53	6
27	39	20
3	76	27
39	65	92
56	64	33
93	96	12
71	15	21
82	44	13
4	12	52
29	34	11
12	98	11
100	69	22
51	68	50
76	79	37
28	47	69
61	98	26
31	94	21
40	18	24
84	62	82
22	38	99
46	30	81
41	53	48
13	35	68
71	99	51
73	34	27
32	85	98
65	47	61
87	21	82
18	20	8
