76	19	29
21	89	84
83	62	71
16	40	33
76	73	20
33	3	93
57	28	55
95	95	0
90	79	58
82	95	44
83	31	3
7	11	16
59	58	95
34	45	54
55	87	83
32	13	6
18	71	27
29	91	96
94	39	91
12	64	68
23	35	76
56	66	58
95	18	66
48	86	4
33	62	64
82	79	18
59	70	27
34	42	79
69	82	37
81	80	100
2	83	12
63	59	78
59	65	48
78	84	4
73	22	27
58	1	10
27	16	80
59	48	36
89	17	4
93	95	32
74	74	79
92	75	92
96	9	37
18	33	57
71	97	24
46	87	44
61	87	99
35	55	49
99	90	52
32	48	34
10	41	42
41	64	15
51	29	87
52	56	70
4	43	29
98	64	88
83	87	80
56	41	61
65	17	52
39	71	17
9	52	19
81	42	26
28	62	65
42	90	30
73	93	3
1	22	32
64	22	65
84	41	91
33	10	48
27	46	24
33	23	44
35	36	87
7	24	60
36	73	33
2	11	11
21	5	76
0	29	73
16	56	62
84	91	68
7	5	100
27	62	59
43	58	29
88	58	83
22	92	47
58	68	66
63	86	15
36	29	32
88	89	88
45	18	30
32	22	44
3	60	81
99	18	72
42	93	2
7	16	51
24	54	87
69	11	68
22	77	19
54	17	30
29	67	54
50	50	4
71	13	3
30	13	1
71	91	27
2	90	30
51	82	15
88	44	68
1	28	8
9	61	11
6	92	17
49	4	32
76	32	2
