60	47	24
31	74	0
83	58	11
83	93	11
23	88	21
35	30	83
19	99	68
46	70	7
36	37	91
5	4	70
56	77	43
95	14	26
9	84	35
16	81	21
9	65	47
73	25	74
92	91	82
38	8	62
42	15	73
79	43	93
9	98	38
59	49	91
53	87	17
98	91	75
25	74	6
58	24	86
93	49	45
46	40	2
72	36	29
6	53	80
74	97	29
3	8	42
4	100	96
69	3	81
29	32	60
57	54	91
17	67	47
73	76	24
40	21	91
48	59	97
13	26	8
58	52	65
32	15	34
26	45	64
97	60	59
92	36	34
46	28	48
66	69	81
98	79	57
35	37	50
34	13	47
73	16	87
47	2	86
56	33	68
10	2	59
30	88	23
89	100	72
21	39	35
64	24	29
77	97	59
95	24	36
56	34	64
59	68	1
43	3	22
66	54	56
83	79	94
5	33	85
68	77	97
79	4	9
30	17	42
55	51	48
6	54	43
57	72	65
64	69	21
84	98	41
38	17	33
18	94	4
23	70	87
89	42	18
11	94	59
67	53	19
69	27	95
21	43	62
75	75	22
64	88	4
80	22	7
77	7	90
67	71	83
91	76	79
21	30	75
78	93	19
59	21	89
27	31	89
44	42	60
58	71	57
20	25	85
65	43	84
69	1	58
56	57	3
97	22	21
29	6	98
