37	62	90
39	97	12
34	86	43
63	7	30
58	3	25
35	69	94
58	38	45
15	23	70
95	58	37
3	71	45
49	14	69
19	43	56
7	94	52
41	1	95
74	99	82
92	97	78
51	93	93
24	36	50
86	79	9
14	73	37
13	33	19
93	23	47
34	58	54
88	53	76
70	86	13
31	0	28
17	92	89
89	53	26
19	77	81
16	84	99
60	87	28
4	12	0
55	5	5
80	60	24
66	98	3
88	13	71
53	90	5
78	67	5
43	43	61
30	75	96
73	25	74
18	83	32
84	61	88
61	92	37
2	77	88
64	85	50
19	2	80
71	43	81
36	89	98
93	36	59
98	56	94
71	3	28
29	2	32
98	23	41
52	9	76
65	45	2
15	51	28
77	75	88
22	75	10
44	92	2
6	25	62
68	33	38
94	74	61
62	51	76
13	63	58
13	85	43
95	77	92
80	94	70
45	27	32
98	100	70
10	39	36
62	82	91
44	96	20
7	78	26
24	68	59
33	65	86
49	29	48
73	70	32
19	59	100
90	96	97
35	26	51
