4	59	31
28	68	90
30	68	26
14	92	19
79	40	7
13	71	63
36	48	44
43	98	48
4	74	83
48	56	53
15	44	5
42	6	12
85	34	15
37	25	25
52	12	61
28	8	30
52	88	31
7	11	74
24	65	74
13	30	26
90	30	64
56	42	31
25	15	31
32	61	89
99	23	76
7	14	26
60	99	60
63	70	70
96	89	25
72	95	85
39	36	79
42	93	25
77	40	5
3	71	49
21	91	49
50	11	86
13	43	98
69	99	2
64	16	5
100	63	49
54	5	60
4	36	11
15	91	44
50	79	35
74	78	25
15	11	45
83	41	45
87	81	83
92	42	42
34	27	67
88	15	60
8	86	93
68	32	40
56	11	69
67	69	46
25	32	32
47	87	73
100	3	61
82	5	51
52	76	66
35	34	68
8	24	21
43	16	26
89	83	49
65	60	50
6	4	46
93	51	88
74	17	62
91	90	51
33	76	62
30	34	82
13	78	8
86	37	41
71	81	25
21	1	72
50	82	77
0	69	71
71	42	60
15	28	30
85	76	46
48	12	97
26	25	59
96	94	48
7	33	82
90	89	31
83	90	85
78	35	35
81	82	68
86	55	37
43	64	29
95	25	70
22	73	2
74	59	60
83	6	75
23	38	52
92	14	61
5	96	19
92	82	40
60	82	53
54	33	40
20	18	13
65	62	50
96	69	79
77	72	64
89	31	2
16	82	31
36	42	72
60	78	1
71	20	75
26	91	18
20	4	32
63	39	47
79	66	26
47	29	10
90	34	35
28	100	84
7	63	59
89	36	39
6	64	22
23	62	68
65	47	22
