67	66	42
25	26	75
7	81	71
64	77	77
4	57	23
69	83	96
0	52	100
93	8	55
96	97	33
5	13	81
77	69	65
46	62	76
80	62	26
89	30	53
19	90	40
72	32	90
46	25	46
94	67	15
57	28	23
53	93	86
41	34	0
82	19	45
44	70	80
68	54	19
63	18	36
60	53	57
93	18	21
87	51	81
90	95	92
77	60	19
90	40	95
43	67	100
45	95	31
46	24	95
94	1	32
74	69	87
52	32	54
80	59	55
31	64	40
98	15	18
85	83	77
16	1	74
83	16	9
76	72	35
85	1	72
30	49	91
39	34	13
76	34	87
54	94	53
19	5	39
19	15	68
82	4	7
12	79	72
58	94	33
24	97	34
93	39	37
50	91	97
41	84	79
66	12	25
71	10	61
43	53	79
48	42	33
78	70	57
3	2	1
18	10	69
41	93	97
2	4	4
66	73	78
14	30	63
88	99	56
32	59	92
29	69	0
69	54	11
10	36	57
59	67	11
41	43	7
91	21	71
98	38	64
29	78	96
76	73	35
99	52	82
48	1	44
64	8	55
1	1	30
100	37	83
38	93	80
95	97	28
62	32	96
29	4	92
1	72	79
47	72	12
