10	62	46
58	54	53
68	60	42
92	7	80
58	27	86
11	38	65
36	23	15
45	38	65
73	92	73
37	23	29
71	3	71
58	99	45
73	25	29
59	88	58
45	8	0
48	53	75
78	17	13
86	44	69
32	95	56
43	39	4
69	56	25
14	31	67
20	3	29
40	53	29
42	99	26
6	64	35
91	36	63
3	71	84
48	26	89
47	53	42
83	12	83
46	88	13
87	70	5
51	43	4
22	36	74
85	1	27
32	4	8
44	83	17
13	27	28
33	41	30
85	56	15
86	9	60
31	92	27
73	84	15
30	86	38
39	32	78
10	69	13
43	0	99
88	99	78
26	25	46
81	30	46
23	58	19
48	72	94
0	96	64
7	24	49
21	100	92
4	0	57
97	33	90
34	83	76
18	20	93
30	82	44
94	31	30
96	35	5
37	5	7
39	29	49
0	4	66
5	84	43
27	0	36
32	66	16
45	10	16
26	77	16
80	52	54
52	60	70
45	12	83
92	17	39
92	90	13
100	95	51
94	29	58
95	89	78
71	28	81
99	23	21
61	19	82
88	10	32
36	9	15
49	82	58
17	97	19
7	78	67
45	84	77
46	26	33
83	2	40
43	100	12
3	13	19
91	78	80
36	74	96
69	10	75
36	94	25
33	69	5
71	57	6
87	86	90
16	94	22
38	75	48
