28	25	19
89	17	15
66	45	43
37	22	73
15	90	64
0	100	89
4	89	33
28	99	74
52	69	31
35	11	52
58	65	33
46	84	5
42	36	5
1	6	69
5	48	70
39	80	38
80	79	37
16	56	17
96	70	36
80	28	47
6	10	13
83	49	56
70	38	73
53	54	6
8	76	88
2	35	56
10	38	93
6	69	32
100	55	76
32	7	38
39	83	87
59	24	54
30	71	30
40	41	92
60	36	91
33	16	74
45	98	35
34	50	26
10	78	26
29	31	44
54	32	53
69	40	1
37	81	5
37	35	76
89	10	5
42	41	46
69	50	3
67	9	41
11	55	62
77	79	81
58	3	58
85	68	66
16	43	1
36	58	2
1	5	47
49	76	8
88	40	81
19	61	97
85	15	82
45	8	33
86	83	78
82	1	22
23	67	57
34	83	19
82	38	30
18	26	25
13	2	55
92	42	82
86	32	30
31	6	60
39	53	87
48	66	21
88	41	7
85	26	78
60	24	100
43	80	35
87	57	36
5	63	29
34	19	41
17	90	0
27	36	29
1	49	17
71	90	94
66	5	21
61	78	100
83	23	97
97	62	3
39	8	83
34	76	55
51	81	92
81	90	44
52	68	72
77	5	83
78	24	11
72	53	65
71	25	30
44	81	10
67	87	41
46	25	16
48	9	13
37	24	49
