62	86	29
43	41	44
86	69	38
99	87	72
7	87	87
27	85	59
35	85	72
4	2	91
80	25	84
74	64	77
17	94	2
32	42	16
75	64	35
50	51	16
89	27	54
75	57	98
56	97	65
13	58	47
18	79	100
63	91	58
39	47	37
90	91	3
99	13	58
62	81	37
52	84	81
39	14	48
47	54	99
62	95	64
22	59	76
59	43	9
10	50	32
56	90	99
12	11	37
38	6	70
91	41	85
21	73	47
3	61	84
64	18	27
15	13	36
63	19	98
27	86	59
69	33	6
92	68	51
16	86	70
60	90	19
52	20	62
18	75	22
32	5	66
92	10	51
76	36	84
16	50	25
57	40	55
10	49	44
73	98	5
24	25	72
96	61	5
17	97	92
68	49	18
34	39	49
38	35	87
2	2	41
59	82	15
92	45	41
75	17	76
68	89	39
48	90	94
56	47	6
73	20	62
76	19	52
81	65	8
27	80	16
70	12	17
15	33	33
32	1	99
87	81	87
60	63	92
73	95	21
37	51	22
68	47	78
68	26	80
80	14	97
11	75	54
24	85	74
66	8	23
73	6	23
21	6	24
58	61	29
76	84	29
80	14	24
33	80	92
3	9	12
93	14	60
67	14	13
42	84	28
60	20	18
61	47	61
32	79	64
74	3	20
7	34	25
66	7	91
50	54	63
91	81	29
93	53	39
26	60	94
89	52	45
21	88	9
7	90	65
78	25	89
94	4	4
1	74	72
66	86	46
