51	24	9
90	94	8
26	51	46
2	27	70
87	47	68
18	61	72
63	20	62
43	97	37
63	2	79
23	4	75
27	69	11
58	9	18
3	76	46
58	13	11
78	18	16
65	76	22
26	1	53
40	61	61
53	13	60
63	87	93
77	92	97
58	65	89
13	11	8
9	12	22
59	70	58
45	96	59
85	19	55
41	67	80
56	95	54
2	45	82
59	26	70
80	26	35
39	6	23
5	8	77
22	46	43
58	66	23
40	88	6
9	19	47
44	43	95
1	48	65
53	7	91
10	64	4
35	95	52
66	99	30
21	43	37
59	77	26
18	42	92
34	33	70
20	0	71
76	38	33
28	55	1
87	92	85
69	50	71
62	88	72
59	99	21
86	98	23
74	31	39
27	12	72
75	26	33
88	37	48
76	6	31
90	70	88
85	63	24
67	12	40
68	59	23
87	92	50
95	32	62
6	0	55
39	79	28
55	38	39
38	91	32
