54	77	23
44	100	63
22	50	75
62	35	47
61	62	62
69	91	99
88	79	49
29	10	20
97	72	75
79	83	98
46	46	2
54	10	74
33	99	3
69	60	66
81	52	22
46	30	61
54	31	53
69	73	97
66	84	96
83	64	66
16	35	15
39	41	44
8	46	18
80	85	58
5	4	78
61	76	28
22	48	9
68	25	84
2	55	27
97	55	33
37	24	71
70	27	39
12	100	54
45	43	44
93	38	14
38	47	52
48	66	76
45	39	28
23	88	41
76	42	29
64	16	11
42	11	12
85	74	93
90	16	27
73	60	36
92	54	59
99	28	66
28	88	97
18	82	94
1	69	27
55	45	90
53	3	7
12	16	93
19	93	90
2	96	30
71	17	38
1	33	24
57	60	98
83	20	36
24	78	73
8	30	60
