13	33	78
45	17	63
80	25	18
32	84	6
97	33	89
18	9	26
85	91	30
39	9	73
84	40	59
0	24	47
7	1	19
38	77	21
93	88	26
31	97	6
33	80	24
69	26	92
91	92	11
98	29	23
80	68	68
48	77	21
92	17	7
92	33	82
30	96	93
76	74	68
15	49	58
13	39	28
25	19	76
86	99	60
55	85	98
3	5	73
51	43	62
84	73	65
6	18	3
90	33	16
85	59	78
4	36	63
76	93	90
15	59	22
88	93	42
88	64	84
20	51	21
11	64	71
20	41	30
23	11	53
62	51	93
67	37	82
21	52	11
0	16	83
81	74	44
46	72	53
75	96	23
92	36	49
59	45	33
41	57	65
28	3	51
52	56	51
32	54	7
31	50	5
45	53	79
9	69	38
0	34	40
33	60	33
74	48	42
24	87	51
7	58	3
24	88	50
88	89	66
88	96	66
78	23	77
20	55	19
33	63	50
69	10	18
48	58	50
15	42	8
80	18	46
82	72	71
31	66	7
8	9	37
15	21	46
45	12	32
59	45	30
10	10	53
65	87	24
4	9	87
61	36	67
76	60	47
27	88	23
6	2	100
67	36	1
72	39	88
93	73	82
34	54	34
93	1	94
53	63	80
78	58	100
55	77	16
67	64	77
72	15	33
59	16	83
35	98	31
92	83	76
