53	44	16
64	8	11
36	72	63
0	10	8
91	79	47
90	74	9
92	48	65
21	58	44
35	75	76
62	100	53
91	76	37
11	33	7
52	7	0
79	100	68
99	96	83
49	34	65
98	87	9
97	84	76
17	51	0
91	99	76
79	35	57
43	64	33
58	53	30
47	78	25
83	80	79
38	55	47
32	46	12
22	65	99
19	48	84
19	95	75
22	13	61
90	57	73
76	50	13
70	58	92
57	11	82
76	24	16
88	44	64
92	95	63
29	10	36
41	18	98
5	50	2
54	10	32
15	45	23
17	78	84
43	20	96
46	10	95
80	63	1
7	60	16
74	76	60
56	30	2
3	29	70
99	84	13
92	0	6
44	41	51
63	71	70
15	79	11
80	11	16
14	17	42
94	18	60
92	78	62
19	58	55
4	74	81
50	21	15
89	72	79
27	89	4
66	74	66
31	53	3
1	62	38
35	83	83
0	93	50
24	80	87
