25	50	21
64	54	17
41	86	8
45	53	96
25	81	65
48	22	20
36	16	65
4	11	19
64	29	60
2	34	82
31	98	60
64	72	59
93	37	84
76	48	24
57	75	88
3	27	48
55	68	46
31	3	83
91	50	39
61	66	5
87	22	39
39	88	10
53	92	95
32	54	41
92	50	95
24	94	62
71	48	90
31	57	25
34	13	91
95	67	70
27	4	85
14	9	78
37	79	33
19	58	23
71	43	29
61	73	59
58	90	59
13	75	61
43	71	83
69	91	72
99	10	11
46	91	74
16	55	17
81	75	74
51	31	15
44	6	28
55	90	55
0	37	87
36	17	62
24	60	100
80	4	98
30	72	98
13	97	2
96	19	86
37	93	21
49	39	63
15	43	94
66	29	18
18	77	61
45	33	88
35	88	25
78	39	85
79	24	24
74	13	92
36	73	5
18	82	60
21	61	27
20	94	45
25	33	64
89	79	47
39	57	24
41	54	91
72	53	75
15	19	66
99	99	64
42	7	91
76	64	47
1	31	67
88	90	49
39	43	7
22	22	34
47	67	66
4	64	51
59	29	58
100	52	26
66	1	26
89	5	49
49	16	25
65	69	97
25	33	26
34	90	51
51	66	70
74	89	39
61	19	5
42	82	99
33	87	79
56	13	4
39	51	54
41	52	72
67	27	61
72	60	5
69	16	46
22	91	60
34	22	99
90	13	51
83	74	98
54	75	46
67	40	18
93	43	23
0	72	18
81	28	36
63	90	99
76	86	39
19	9	100
51	30	72
88	31	96
51	12	8
55	74	67
74	80	85
48	15	24
47	8	83
