93	28	24
20	25	89
35	64	25
97	76	71
58	8	86
81	5	51
50	73	87
9	4	69
56	5	85
95	62	24
62	80	63
35	96	98
92	97	53
76	6	28
70	18	45
40	12	57
97	80	44
63	43	70
96	45	100
1	17	83
79	69	50
76	66	7
91	71	11
92	64	55
69	63	90
56	42	0
3	56	82
16	100	40
21	7	25
49	37	59
16	56	21
89	0	72
13	38	74
95	82	76
2	92	14
72	32	22
93	47	45
26	97	63
66	36	60
17	1	98
33	14	64
91	47	55
56	53	36
0	23	81
81	59	7
39	73	2
40	34	91
56	51	96
27	84	24
8	74	76
60	90	94
4	57	18
98	13	18
54	83	9
52	84	44
52	78	14
46	100	46
13	98	28
45	58	95
85	37	16
34	26	2
21	62	38
90	48	16
41	28	18
60	64	68
68	13	59
12	12	18
14	37	2
99	50	20
14	42	73
52	56	51
72	65	35
62	92	37
31	62	4
66	33	85
57	43	39
49	2	64
20	62	56
57	89	39
89	36	3
17	79	4
57	18	38
47	25	37
21	92	85
12	23	83
89	78	94
29	79	24
57	47	62
61	90	55
47	41	31
2	42	72
49	13	69
19	6	100
100	55	22
16	21	83
68	13	57
91	43	48
56	91	11
1	76	9
21	30	7
17	0	69
86	44	28
44	59	5
0	26	0
93	60	17
55	45	8
86	23	42
46	15	39
79	33	87
41	1	70
87	81	64
