53	91	17
33	6	2
39	81	41
54	67	76
65	46	42
49	84	6
91	67	49
93	9	93
4	26	94
80	79	72
12	52	35
77	47	9
90	40	50
3	82	76
15	36	38
93	26	54
61	97	18
20	52	23
38	69	37
17	28	22
49	51	79
66	83	12
99	55	47
42	68	71
91	94	40
20	56	6
10	6	68
32	5	93
24	36	64
84	52	14
7	36	98
45	81	12
26	56	39
93	45	80
46	12	52
83	61	98
40	18	68
23	87	23
81	90	95
40	44	54
42	75	42
71	89	22
64	20	43
4	21	57
40	75	65
87	6	16
61	4	35
91	95	39
21	98	8
26	55	49
26	10	58
82	74	85
76	7	91
35	61	55
64	31	75
73	49	17
41	54	36
61	22	65
49	63	5
7	96	81
78	17	74
50	70	47
15	69	44
82	18	38
1	33	20
59	20	43
99	54	98
72	17	45
50	23	50
92	30	50
76	84	48
73	88	39
83	46	71
65	50	56
46	40	27
29	45	39
64	41	1
7	97	19
74	87	85
14	53	10
42	84	16
28	17	90
14	7	88
88	77	63
90	28	20
39	51	24
73	60	16
98	89	8
100	9	37
62	66	100
34	11	28
38	78	78
25	22	25
16	80	46
13	43	11
86	75	5
54	34	65
30	44	60
11	26	73
30	40	61
71	9	68
64	34	88
0	1	64
68	16	88
60	30	57
5	72	61
99	38	68
89	17	32
58	42	21
72	79	61
22	70	54
