5	56	71
74	29	37
76	83	0
27	11	33
9	16	33
19	57	8
21	80	63
88	14	45
99	33	87
56	80	100
17	54	86
81	40	8
68	65	54
51	73	36
57	54	74
64	96	10
72	79	58
22	64	15
93	86	11
0	97	32
58	77	25
94	91	29
85	19	67
37	4	13
33	33	61
87	80	49
100	42	1
1	32	41
58	15	19
33	3	0
85	0	55
34	57	76
26	75	87
0	63	65
64	91	76
0	98	48
43	69	62
50	25	8
4	54	80
26	10	8
74	2	43
42	48	86
85	72	92
21	100	28
79	33	65
19	92	54
81	79	56
82	95	30
74	11	39
14	45	37
74	30	17
71	70	72
27	25	13
92	54	77
86	41	18
24	8	63
23	25	73
87	46	49
73	44	96
10	25	73
84	100	9
17	15	80
32	55	99
57	53	23
94	30	57
76	44	32
0	7	31
97	34	69
88	86	94
49	54	73
67	67	7
99	23	84
11	96	28
96	93	45
50	44	49
4	97	18
95	97	67
15	93	96
4	37	3
2	7	95
4	97	44
46	69	22
86	50	72
31	47	19
78	90	63
39	11	34
63	48	83
86	69	24
72	73	55
27	6	90
66	41	17
93	61	17
77	41	74
69	85	18
30	19	92
19	42	31
98	38	80
44	64	24
11	82	31
78	85	48
87	89	0
