70	51	99
81	62	49
32	18	79
100	63	52
64	0	69
86	59	0
94	50	51
43	37	61
33	13	65
93	60	78
31	39	91
57	56	49
51	91	5
64	38	6
14	57	19
18	76	3
4	17	29
84	85	8
56	71	83
82	48	54
5	63	93
74	56	50
3	84	92
57	65	29
31	76	4
81	30	27
8	1	26
85	48	35
15	64	97
64	34	65
90	50	81
20	69	54
95	78	70
4	36	34
38	81	85
88	95	59
84	27	46
66	84	79
36	77	50
24	100	86
55	94	80
12	38	12
61	78	54
51	33	57
94	57	4
45	94	41
51	95	60
32	39	21
70	100	77
58	33	93
65	25	97
12	34	92
12	40	26
88	37	30
18	1	43
95	15	6
66	9	57
26	16	27
62	100	32
50	10	10
9	75	78
38	99	38
40	11	57
51	60	48
35	63	93
56	3	1
52	89	23
82	80	95
77	5	15
82	9	80
62	43	25
