53	0	61
41	36	34
30	39	51
49	44	28
75	54	92
70	23	93
45	8	74
43	41	12
45	58	61
28	85	19
84	42	47
8	70	9
35	6	26
75	94	41
33	66	72
44	28	27
79	35	90
74	37	52
89	79	80
77	8	14
30	30	18
98	76	53
52	60	44
43	78	3
49	10	10
98	9	86
56	9	69
88	79	46
92	86	86
44	60	18
79	45	11
45	31	31
77	24	5
47	32	80
59	18	27
66	13	8
67	55	54
75	13	32
43	17	34
88	10	36
33	32	30
25	77	42
27	24	0
77	56	73
98	42	93
84	98	11
78	32	89
62	66	97
87	91	4
83	16	32
31	38	95
62	75	63
7	84	85
60	14	75
23	91	39
1	41	25
39	41	72
64	77	46
67	4	89
75	60	39
20	14	84
71	39	8
34	91	88
50	7	68
45	0	88
6	9	36
76	38	27
8	30	88
76	32	42
68	50	70
80	81	50
39	34	84
63	87	55
49	92	12
99	44	41
47	34	77
55	96	22
87	31	61
92	27	1
22	16	37
4	17	8
71	87	23
29	11	60
47	58	41
54	71	85
5	76	39
27	5	73
17	65	46
48	37	42
80	51	0
51	82	6
88	67	61
84	76	43
60	12	43
50	37	46
62	73	63
88	37	96
93	95	82
43	49	40
21	92	58
63	59	6
68	29	76
95	79	96
5	92	48
90	69	95
21	82	18
78	44	66
69	37	33
71	63	11
83	41	7
21	30	41
