64	1	13
51	79	18
71	29	30
49	27	18
88	72	30
46	41	28
70	39	78
53	67	28
85	21	4
24	29	61
27	88	34
89	81	76
44	5	23
13	6	20
91	43	27
86	8	20
30	13	83
59	74	22
11	88	16
38	27	71
17	66	34
44	40	26
95	70	84
98	73	100
31	8	9
39	31	68
5	34	26
34	69	97
26	24	52
89	6	96
45	74	98
56	7	96
32	30	15
58	49	14
25	15	26
67	6	3
93	44	5
1	48	76
50	1	25
72	1	73
69	20	55
37	8	89
5	28	47
54	54	1
64	78	67
5	80	0
24	5	43
37	16	16
25	89	11
56	67	56
23	90	68
83	26	40
17	5	12
26	95	68
57	38	34
68	93	93
40	49	3
20	87	57
31	91	15
81	63	77
9	71	74
63	56	82
30	85	1
67	83	84
97	86	55
32	66	25
1	76	68
13	15	96
25	50	84
90	76	99
90	49	43
65	50	12
66	39	35
4	90	96
52	62	12
39	85	75
8	44	73
40	7	49
72	54	10
67	28	89
12	63	83
35	32	27
19	67	17
89	64	33
69	74	57
58	73	35
37	1	33
91	51	53
62	21	59
36	8	49
70	70	47
