12	33	46
50	100	13
30	24	30
37	41	60
1	43	91
6	57	66
20	61	94
9	41	17
43	25	49
49	3	96
21	52	4
51	67	97
88	51	63
9	88	46
97	8	67
52	48	81
64	81	2
99	53	1
60	92	35
64	34	23
11	46	42
10	9	12
44	71	33
39	81	55
89	50	8
3	81	25
92	91	55
53	11	25
70	85	100
95	8	28
67	39	95
18	81	63
76	9	50
81	66	24
24	8	93
99	42	63
42	69	42
83	95	20
5	42	37
6	82	60
28	56	81
64	40	4
79	98	95
20	51	80
86	84	43
76	28	11
4	72	20
92	79	8
27	37	13
5	58	65
9	23	49
45	85	11
69	53	28
57	72	51
22	10	51
100	68	48
60	52	36
24	31	40
74	60	84
7	99	56
98	11	38
46	79	51
66	4	15
46	92	6
57	58	15
99	25	23
77	69	87
2	67	58
79	73	48
44	8	11
4	91	71
34	11	75
54	20	44
35	91	70
89	90	17
1	35	75
9	28	48
98	90	55
15	44	47
41	38	35
81	69	97
15	42	90
78	5	39
20	4	15
52	95	8
4	27	2
63	66	79
6	60	10
89	41	47
68	59	14
10	69	33
