18	78	67
0	22	25
80	62	76
40	3	98
40	8	6
51	50	69
97	57	93
84	46	71
48	71	89
32	3	39
98	52	33
31	57	10
90	92	60
88	40	95
21	83	54
59	63	95
37	80	26
48	3	42
92	74	19
61	71	16
58	6	20
65	61	38
53	78	29
3	75	47
35	52	9
11	92	66
24	66	93
4	97	35
17	21	45
72	33	21
22	24	69
63	0	46
63	64	96
33	29	77
23	58	97
85	84	26
64	35	22
86	55	36
39	9	57
79	15	37
49	13	63
87	98	16
30	11	22
99	40	88
69	33	25
48	47	45
65	21	91
81	16	21
52	75	58
22	29	2
86	6	2
54	100	59
65	51	12
15	10	41
21	22	50
16	48	38
8	82	72
34	42	87
39	66	81
36	1	24
20	82	5
