87	50	69
30	33	14
2	1	74
4	2	23
82	41	68
40	72	82
71	80	0
3	67	93
19	17	19
93	45	89
88	71	78
44	94	30
9	65	100
26	98	10
22	3	55
80	6	49
26	22	2
39	77	45
57	68	80
58	80	18
96	74	30
100	5	26
7	19	18
13	21	93
61	25	89
45	72	40
85	54	6
40	1	37
17	7	25
46	62	38
97	7	11
12	35	23
4	16	53
7	29	54
64	60	25
38	2	12
1	56	71
30	96	85
94	90	3
13	97	37
23	53	27
85	51	91
2	42	42
96	7	31
32	50	7
29	84	54
1	15	41
91	13	59
36	32	67
45	93	66
93	64	34
28	8	38
70	49	64
78	48	32
30	24	45
72	55	40
59	44	85
48	27	27
47	71	98
36	37	1
10	68	23
97	30	3
0	69	44
69	88	3
48	53	68
61	14	31
5	27	11
84	27	7
66	47	64
32	39	93
84	87	8
