86	71	57
9	29	23
71	12	49
4	12	80
29	60	93
59	40	46
88	64	8
54	92	50
91	86	22
23	27	67
85	9	60
95	90	46
50	88	59
13	18	38
24	29	55
87	94	87
60	40	15
27	21	77
22	59	68
95	98	58
53	15	24
34	23	18
3	52	3
48	68	82
62	38	76
9	41	45
12	11	64
61	98	37
0	2	14
54	99	60
55	69	3
62	81	75
69	53	81
93	60	96
73	26	24
37	42	36
32	46	30
54	24	82
80	81	36
36	15	12
43	35	88
24	98	21
74	0	14
1	23	83
89	26	90
37	60	60
51	27	20
11	93	54
5	50	68
95	41	42
50	90	24
85	7	94
84	24	70
59	25	60
25	43	86
6	9	14
35	27	25
97	76	38
20	1	27
92	28	2
24	0	71
36	81	67
24	100	19
0	99	68
62	37	42
85	40	88
35	84	18
44	74	19
22	41	87
52	30	98
81	70	85
55	62	39
27	83	16
68	100	3
61	27	52
69	59	58
71	98	85
2	54	81
62	76	48
78	84	61
100	66	83
97	0	41
85	18	86
75	81	66
84	7	47
29	100	60
15	88	12
41	66	94
62	52	16
25	77	20
44	70	20
43	53	78
98	17	48
64	9	84
65	35	75
44	35	92
22	0	7
68	74	59
38	81	0
44	17	20
100	17	40
