8	40	68
70	77	33
76	44	25
58	59	99
86	78	5
40	90	44
80	45	7
74	0	29
74	19	93
86	49	96
34	29	60
26	27	62
52	82	56
76	92	53
39	62	51
95	49	81
4	69	56
70	85	50
80	41	79
21	41	47
32	30	42
32	66	83
86	14	29
16	87	48
99	14	92
84	87	58
59	26	39
9	12	49
30	93	94
90	96	96
12	59	13
80	42	79
77	28	81
61	90	90
74	55	57
81	52	41
83	97	0
68	77	93
78	87	85
18	47	90
22	50	9
42	97	71
3	56	31
95	40	35
23	63	72
43	6	35
52	16	78
64	95	87
59	20	86
20	25	58
96	5	42
55	22	88
61	53	64
22	6	72
16	58	93
56	0	38
68	39	4
46	37	7
39	87	37
76	12	17
27	62	100
35	28	42
31	17	47
25	86	4
30	29	5
11	69	95
57	100	11
68	8	42
2	73	76
77	98	35
83	22	97
