13	6	33
7	39	27
100	87	1
8	44	75
74	54	32
87	63	93
35	90	72
6	3	78
2	85	25
4	5	88
23	76	21
100	46	79
65	43	78
30	21	98
23	42	59
83	52	44
18	5	72
46	49	22
59	3	53
68	31	51
32	50	4
44	7	95
13	64	41
72	76	56
75	91	59
22	87	1
94	83	84
39	18	48
2	100	4
1	86	70
15	83	22
7	74	98
11	78	69
3	86	21
33	48	90
54	38	15
47	68	1
10	12	91
58	42	6
18	85	57
14	24	15
40	38	65
97	58	19
23	34	45
9	63	20
94	67	28
91	65	23
16	38	69
95	40	55
96	43	68
10	2	0
46	13	57
76	3	32
22	44	39
40	78	37
26	34	51
82	23	51
42	72	55
94	39	78
100	7	43
27	25	91
45	43	62
61	50	69
50	3	96
14	82	37
39	2	83
93	18	57
45	10	88
59	8	87
40	43	60
32	82	61
17	63	53
68	73	26
95	3	30
73	37	92
9	38	62
81	38	23
61	78	18
7	85	100
70	52	0
53	51	86
