16	84	93
17	44	94
46	4	37
81	98	99
53	82	45
3	61	74
80	49	54
70	23	7
25	29	40
48	32	64
46	2	34
77	67	71
29	36	61
83	97	66
69	62	10
25	15	7
66	72	78
81	97	50
86	95	78
70	20	41
8	66	5
15	77	59
29	27	50
79	55	2
10	46	53
44	96	96
19	54	24
14	55	25
81	100	24
11	77	49
0	100	26
33	97	18
51	36	94
86	85	94
38	40	52
30	74	27
29	65	62
5	0	45
26	88	10
10	44	75
89	69	95
16	89	19
86	87	44
0	23	35
32	3	10
55	80	65
82	43	18
60	15	9
55	52	63
41	77	77
87	7	78
84	59	5
18	98	91
75	81	28
73	93	85
79	47	100
8	50	57
47	58	84
89	83	70
41	86	90
13	69	35
94	35	64
59	68	85
71	81	80
8	98	9
65	59	56
98	83	7
57	4	29
37	12	91
56	79	97
34	22	71
22	54	42
81	36	13
72	15	25
0	91	90
59	40	78
24	66	62
60	74	57
81	66	22
67	11	38
1	46	61
47	79	63
89	47	70
56	5	98
29	91	34
96	50	17
8	7	21
37	91	54
15	50	81
47	4	56
83	43	19
