8	77	36
54	71	41
24	28	12
15	63	35
79	24	70
93	96	46
9	17	22
27	87	70
71	55	17
79	60	40
28	25	77
33	40	47
25	26	20
72	75	19
6	62	41
99	4	24
21	93	33
11	42	88
41	59	16
17	25	26
25	50	51
86	13	83
15	59	13
56	67	65
71	13	71
70	38	42
76	41	75
74	92	77
45	43	24
67	81	43
55	24	29
38	49	75
4	0	69
70	64	57
38	78	95
9	88	23
41	17	51
68	45	47
86	67	92
24	79	98
11	84	89
61	33	97
84	35	59
14	19	90
81	3	83
16	59	83
51	48	65
24	80	83
7	88	14
48	17	50
48	0	11
92	55	91
35	68	86
0	92	12
49	49	40
2	0	87
10	47	60
14	10	99
16	62	44
64	13	28
9	14	98
96	78	85
81	2	90
87	83	72
70	83	48
86	36	83
3	88	63
96	36	28
58	27	88
68	77	11
76	41	62
30	19	81
74	42	75
8	48	68
47	14	91
19	72	12
21	11	66
57	38	35
21	12	8
33	87	77
74	33	41
2	77	53
20	9	50
67	62	6
92	14	62
40	5	67
11	32	74
70	72	16
5	42	14
73	79	12
17	40	5
49	48	67
17	56	96
54	11	100
76	67	86
89	72	46
61	83	99
56	9	52
47	69	0
0	23	59
46	47	55
