89	48	43
24	69	4
92	37	55
61	73	66
24	12	18
41	92	91
90	18	97
84	28	75
42	11	43
49	3	19
27	61	12
69	72	27
91	2	84
51	90	97
85	47	19
17	10	77
99	6	1
69	66	40
9	7	2
44	54	48
1	48	89
43	33	78
17	72	48
93	43	13
30	68	21
50	83	12
96	28	51
71	40	91
27	76	84
80	74	87
43	32	72
24	94	2
83	40	10
10	0	62
92	94	32
96	57	97
58	46	75
62	76	58
24	65	58
100	93	92
1	76	78
12	84	93
26	18	96
88	48	42
100	89	44
96	91	55
0	85	11
24	32	60
44	92	93
45	24	54
73	91	68
49	25	55
29	8	90
18	94	69
29	89	8
46	28	62
57	12	2
77	94	43
66	94	51
26	68	39
28	17	31
98	68	29
95	65	39
25	21	41
94	63	77
73	98	22
71	94	34
47	32	59
29	57	59
69	45	45
3	84	53
73	19	78
38	1	3
4	85	94
33	99	15
31	90	1
77	87	6
70	79	57
35	53	20
10	86	24
18	92	68
72	38	1
57	90	13
74	26	66
83	4	9
73	20	86
22	15	65
50	92	15
88	64	54
98	70	46
41	12	81
16	37	28
51	36	19
56	33	13
47	56	41
77	57	33
30	68	14
31	66	74
24	89	82
83	35	45
93	70	15
