92	14	30
29	72	96
86	81	69
20	86	22
76	57	12
46	79	41
17	50	50
4	4	98
69	55	32
78	83	40
82	46	5
87	54	79
6	55	16
76	3	5
20	42	67
30	70	21
21	41	80
32	70	71
16	3	8
95	54	11
55	40	40
71	28	73
4	26	63
11	8	18
26	88	40
71	66	93
5	99	51
81	69	97
61	8	33
6	55	10
63	3	96
34	63	36
79	75	95
61	93	73
95	41	64
17	10	37
11	2	14
40	85	17
12	98	78
77	91	86
74	14	79
77	28	32
29	22	24
37	9	29
9	1	65
68	93	16
10	73	5
24	62	51
57	6	29
2	58	9
2	18	19
51	79	67
67	30	5
22	25	39
62	94	1
2	44	12
6	21	83
68	99	55
54	56	79
87	16	88
53	81	85
65	22	96
69	78	23
69	56	10
44	49	32
28	44	29
80	7	46
13	79	6
30	43	95
65	96	8
42	21	47
100	33	86
13	40	54
5	81	30
13	8	57
19	61	90
33	4	36
47	37	33
5	68	77
49	44	97
43	91	35
