89	84	40
49	35	98
20	57	92
0	74	65
81	10	10
99	29	94
3	52	53
8	28	34
4	37	38
92	81	60
35	5	36
33	10	96
11	79	28
54	67	92
80	93	76
30	30	18
21	95	0
17	11	36
0	61	57
47	70	71
30	37	39
6	21	51
35	65	51
11	55	72
12	81	8
48	3	42
33	29	62
2	41	65
10	52	87
52	6	69
72	64	50
19	29	53
57	3	20
81	82	58
78	38	50
28	44	58
55	65	16
20	38	93
58	98	49
74	59	89
53	71	71
85	40	69
90	53	77
94	1	52
29	29	41
57	83	87
52	40	87
11	96	83
85	18	11
26	0	2
58	80	36
67	78	84
85	93	88
17	95	75
72	25	14
59	60	1
16	92	67
97	8	15
9	54	84
60	15	97
96	27	100
