100	2	33
87	67	98
47	53	21
43	46	2
33	81	75
38	5	33
88	16	28
48	85	64
77	67	28
83	44	10
42	67	40
80	48	18
36	84	57
58	77	52
47	24	51
54	43	51
93	40	61
86	99	42
82	25	57
26	88	91
32	91	20
67	14	52
9	71	98
99	11	50
75	73	5
94	26	82
15	98	45
55	61	88
15	100	45
42	4	83
40	68	20
87	59	30
17	23	71
19	9	5
85	26	72
46	66	79
51	5	95
77	6	40
45	100	52
32	16	93
83	35	83
57	57	38
7	3	60
56	66	52
19	2	81
54	86	92
80	36	18
6	58	90
51	12	89
50	69	38
46	89	33
7	55	71
91	18	34
1	76	63
78	48	56
59	46	15
74	24	37
98	68	84
28	55	47
69	54	71
45	37	1
31	70	32
42	83	90
42	46	84
27	30	98
45	48	21
23	42	82
45	78	36
86	66	38
60	90	39
82	22	77
41	37	64
12	34	5
15	23	81
51	21	94
73	92	80
81	91	46
7	59	10
37	22	42
62	97	47
48	72	62
51	91	54
42	62	40
56	42	48
27	39	20
22	3	92
1	99	31
47	60	23
56	16	63
85	71	44
23	96	42
0	78	69
76	57	53
41	88	24
95	81	93
60	32	55
53	88	11
86	70	79
82	69	43
86	66	45
0	92	74
98	100	40
26	69	84
17	31	56
93	1	27
82	48	71
2	79	25
87	49	46
70	29	1
52	32	100
20	38	51
84	52	6
64	28	41
69	87	29
45	70	97
66	86	68
39	68	71
96	31	77
44	24	50
52	24	50
53	57	38
