37	4	10
75	60	56
92	6	94
45	56	98
14	95	77
48	22	66
20	17	82
56	74	39
68	29	84
50	30	23
48	77	15
83	88	82
57	30	20
33	13	30
36	76	43
68	45	26
35	76	74
30	70	23
63	80	64
21	77	98
9	32	57
1	76	79
40	100	62
79	29	84
59	19	50
58	49	16
0	10	40
52	67	23
72	67	14
76	44	73
18	71	87
95	45	89
88	60	14
34	90	87
22	65	6
61	36	97
34	98	56
5	16	90
25	26	51
52	47	99
3	92	11
5	41	25
69	48	90
67	88	33
46	36	47
72	43	9
19	43	50
93	74	21
60	63	52
64	91	37
52	98	20
98	33	42
87	87	37
11	24	27
95	65	42
76	91	10
58	94	14
30	28	70
24	44	12
41	6	21
27	86	18
74	45	8
89	18	32
55	74	13
21	66	92
42	8	90
7	40	37
46	71	57
48	17	4
26	27	98
58	76	49
