73	95	69
35	26	47
20	64	54
79	4	45
83	97	84
47	74	48
75	61	32
46	0	43
0	67	14
70	36	57
79	42	13
68	1	26
5	76	14
10	12	41
6	18	14
92	62	55
35	57	42
95	18	91
31	11	29
28	59	47
53	28	24
14	85	0
70	20	55
39	41	43
90	76	100
11	35	70
20	96	59
98	85	12
39	80	14
74	23	78
97	2	84
45	1	40
24	50	56
26	44	95
39	67	35
40	70	70
77	34	53
4	17	96
80	53	45
46	13	96
61	9	0
77	35	87
98	100	80
72	74	48
79	74	65
9	28	7
79	49	34
96	87	0
24	73	37
48	42	21
22	41	1
48	16	51
14	80	34
18	45	63
2	5	94
76	51	7
49	8	5
13	46	62
8	37	20
56	75	43
100	33	0
78	87	15
42	66	14
16	2	85
75	85	48
29	63	64
33	67	16
63	39	38
53	84	58
22	21	31
95	6	15
40	75	90
21	3	13
48	40	1
73	18	38
7	93	100
76	34	94
89	22	78
34	30	78
49	86	32
67	49	61
38	10	57
12	36	52
20	43	99
72	71	64
31	61	34
6	39	76
88	24	58
78	18	68
40	9	21
92	61	4
60	47	75
75	14	46
50	44	63
7	66	23
24	21	78
27	12	79
45	44	22
74	67	90
76	78	37
61	66	94
69	50	81
88	26	100
85	29	56
41	80	72
22	2	81
97	27	28
86	40	2
83	98	9
20	50	90
80	73	74
23	96	3
29	61	29
38	61	3
31	90	62
98	83	40
5	99	45
94	8	28
76	48	9
78	11	86
28	37	52
