84	68	42
1	44	83
45	99	54
16	61	61
94	7	38
35	23	66
93	7	71
0	54	22
95	3	91
48	49	61
42	72	39
26	32	63
1	73	50
30	87	91
28	7	98
96	51	57
80	94	98
35	68	76
84	84	15
50	85	69
51	1	60
5	55	80
5	46	87
82	26	81
81	44	24
84	92	99
59	26	99
73	75	68
34	62	59
54	77	49
23	15	35
63	12	24
95	58	38
90	78	33
29	77	100
50	28	57
45	34	30
95	92	46
14	5	39
40	77	64
69	33	27
87	42	24
70	22	40
71	69	55
4	85	18
47	72	3
44	20	100
70	72	81
75	19	45
60	49	69
31	43	16
79	57	29
3	50	75
43	95	13
1	10	18
70	23	31
93	42	9
55	47	67
39	86	14
70	59	12
11	77	25
34	26	72
69	1	37
61	96	56
93	35	42
66	100	33
40	62	18
17	9	38
15	56	0
2	76	14
79	81	41
65	86	49
26	10	83
47	13	6
45	8	23
12	86	36
17	97	29
28	51	48
49	73	14
11	19	67
18	23	10
