4	30	47
95	62	61
59	93	70
19	98	78
77	32	24
85	4	76
76	52	71
18	29	37
20	18	57
78	100	59
78	72	75
13	22	26
33	76	23
56	7	65
16	60	18
70	73	34
82	92	58
42	84	88
95	72	64
68	72	93
78	67	80
10	93	44
73	55	2
36	72	27
54	26	43
0	80	7
19	95	67
6	67	83
58	85	39
74	57	89
84	86	40
76	19	8
51	81	86
60	78	72
23	59	86
23	58	14
32	0	30
95	33	73
60	21	81
33	97	73
84	86	87
16	97	85
59	87	58
52	92	45
20	89	76
25	47	70
61	68	42
93	63	74
91	85	57
59	97	44
60	88	51
2	86	57
10	7	30
54	61	99
94	69	7
22	68	91
15	87	48
26	49	97
54	53	8
23	95	25
81	75	13
62	43	99
99	88	68
24	63	69
27	56	68
34	29	57
25	6	88
67	92	99
2	15	5
53	75	66
65	88	88
54	76	68
81	76	55
64	31	39
27	8	0
16	37	10
7	1	57
21	6	59
6	98	81
69	0	77
44	14	8
