12	48	40
9	49	56
87	45	5
31	82	13
40	85	67
50	11	65
39	27	81
28	5	28
18	61	24
37	31	94
34	93	34
15	54	8
8	67	85
31	7	55
28	33	86
34	12	29
72	77	95
18	72	37
23	79	26
80	62	51
50	19	30
40	74	8
44	69	100
58	30	66
99	42	15
4	0	23
72	5	71
20	77	46
70	24	30
43	17	23
60	14	62
65	22	31
45	64	53
9	91	40
65	81	92
21	76	8
8	95	4
61	11	79
22	46	72
12	88	38
41	32	35
61	2	95
87	28	33
19	23	22
52	57	73
86	79	38
25	77	65
17	88	35
30	40	77
60	72	32
3	24	47
32	19	45
36	99	2
13	91	27
64	10	80
29	5	22
84	62	51
39	82	27
52	8	100
28	46	33
70	40	90
27	17	36
27	6	15
66	84	33
11	34	67
50	99	42
58	2	33
39	41	42
2	45	82
18	40	31
39	38	74
