94	81	58
72	95	89
66	62	90
48	87	48
45	27	42
15	14	88
65	66	33
99	74	11
32	78	41
49	38	3
74	61	67
19	36	55
52	32	19
93	28	52
36	7	63
26	40	97
36	2	66
16	38	34
51	77	94
4	81	87
31	51	81
93	36	30
91	1	85
59	65	70
84	66	35
69	4	8
74	37	8
100	29	8
28	0	28
76	55	76
15	64	21
49	52	12
95	12	27
77	94	29
19	53	63
37	89	65
77	40	79
69	50	91
65	46	61
100	79	61
94	47	34
84	52	4
88	96	50
60	72	32
89	98	63
62	46	57
96	46	19
48	79	49
36	17	31
36	24	17
77	83	89
21	19	98
85	61	33
45	60	28
2	87	39
91	13	56
43	24	95
52	47	65
14	74	85
5	62	16
23	14	79
