77	28	98
64	34	7
82	7	59
43	87	64
63	6	39
90	8	70
74	40	29
3	99	83
9	18	26
4	89	97
68	58	18
72	2	67
54	7	27
96	88	44
68	80	39
40	58	41
61	75	98
51	37	27
56	39	31
48	51	17
3	71	14
77	96	67
83	44	13
61	84	26
76	57	50
13	9	42
88	11	1
76	25	66
90	61	17
35	24	64
92	66	58
12	97	62
11	82	23
96	73	68
39	68	74
39	17	82
88	10	51
15	31	43
61	97	97
89	65	78
89	7	29
37	49	2
61	3	98
57	47	56
5	46	98
54	42	14
8	3	67
13	31	32
61	84	82
33	0	38
30	54	92
52	35	93
80	97	90
22	39	50
5	17	89
39	32	39
29	18	75
6	18	99
38	3	66
68	4	68
54	31	95
89	38	20
27	35	14
6	72	66
97	67	4
17	72	94
55	50	56
57	60	72
66	91	74
79	42	99
10	70	33
48	91	80
89	99	74
53	42	12
99	71	94
56	19	89
22	24	13
12	46	99
71	48	74
50	68	78
40	40	96
