17	19	91
31	3	79
17	5	97
49	85	94
63	79	35
45	17	56
2	14	50
83	70	31
39	100	33
22	80	11
46	7	82
2	96	10
84	16	38
3	42	16
3	31	1
70	81	44
21	52	58
41	41	72
92	8	15
30	34	64
33	22	21
20	95	10
55	58	91
83	50	62
35	86	71
24	58	96
25	70	49
99	1	85
72	8	32
4	96	23
93	23	73
28	82	42
91	60	73
64	92	30
33	94	92
64	69	44
88	13	64
55	76	81
27	90	4
57	83	37
11	65	10
73	45	68
93	54	67
69	99	18
1	81	29
8	99	45
49	99	13
27	61	93
81	100	21
69	82	69
37	76	70
17	38	63
17	62	14
19	17	49
40	95	5
24	50	16
7	28	76
98	79	37
49	31	3
75	40	83
48	2	49
69	30	30
1	35	38
71	3	78
91	30	72
57	34	52
95	39	16
53	14	90
37	54	69
93	3	55
48	74	84
97	92	54
44	72	56
40	64	44
56	5	47
52	0	99
22	48	39
11	27	77
45	14	90
17	53	100
7	65	62
69	18	20
14	65	58
40	92	44
11	39	53
46	83	41
66	31	66
55	81	89
16	14	79
69	79	67
2	12	13
